player,outcome,x,y,role
C. Ninga,Miss,94,44,Forward
P. Lees Melou,Miss,91,44,Midfielder
A. Pléa,Miss,88,51,Forward
I. Mbenza,GOAL,83,35,Forward
M. Balotelli,Miss,54,64,Forward
A. Pléa,Miss,89,56,Forward
G. Sio,Miss,93,51,Forward
A. Souquet,Miss,95,74,Defender
M. Dossevi,Miss,79,78,Midfielder
R. Cabella,Miss,87,56,Midfielder
Iván Balliu,Miss,77,76,Defender
V. Pajot,Miss,93,53,Midfielder
F. Diagne,GOAL,90,46,Defender
R. Hamouma,Miss,91,26,Forward
A. Dioussé,Miss,81,46,Midfielder
A. Dioussé,Miss,70,41,Midfielder
L. Lacroix,Miss,95,55,Defender
R. Cohade,Miss,70,65,Midfielder
R. Hamouma,Miss,75,51,Forward
E. Rivière,Miss,75,39,Forward
Gabriel Silva,Miss,71,47,Defender
N. Roux,Miss,74,64,Forward
L. Lacroix,Miss,93,54,Defender
Gabriel Silva,Miss,94,49,Defender
L. Lacroix,Miss,90,47,Defender
R. Cabella,Miss,83,30,Midfielder
M. Dossevi,Miss,81,23,Midfielder
M. Udol,Miss,79,20,Defender
M. Dossevi,Miss,81,23,Midfielder
R. Hamouma,Miss,91,47,Forward
R. Cabella,Miss,89,54,Midfielder
K. Théophile Catherine,Miss,94,50,Defender
V. Pajot,GOAL,95,52,Midfielder
R. Cabella,Miss,87,30,Midfielder
B. Dabo,Miss,96,49,Midfielder
H. Maïga,GOAL,85,49,Midfielder
D. Payet,GOAL,89,46,Midfielder
F. Thauvin,Miss,86,75,Forward
A. Gonçalves,Miss,74,66,Midfielder
M. Terrier,Miss,81,50,Forward
A. Gonçalves,Miss,73,60,Midfielder
M. Terrier,Miss,94,68,Forward
J. Aholou,GOAL,83,46,Midfielder
D. Payet,Miss,77,64,Midfielder
C. N'Jie,Miss,90,32,Forward
Nuno Da Costa,Miss,87,56,Forward
M. Terrier,Miss,74,58,Forward
K. Mitroglou,Miss,89,68,Forward
A. Rami,Miss,96,48,Defender
F. Thauvin,Miss,78,63,Forward
B. Sarr,Miss,90,26,Midfielder
J. Amavi,Miss,82,31,Defender
B. Sarr,Miss,90,55,Midfielder
M. Terrier,Miss,86,36,Forward
M. Terrier,Miss,94,67,Forward
B. Koné,GOAL,93,42,Defender
Y. Salmier,Miss,89,61,Defender
Nuno Da Costa,Miss,89,68,Forward
K. Mitroglou,Miss,92,45,Forward
D. Liénard,GOAL,69,37,Midfielder
D. Liénard,Miss,98,40,Midfielder
S. Bahoken,Miss,97,45,Forward
M. Terrier,Miss,92,55,Forward
K. Mitroglou,Miss,88,41,Forward
Rolando,Miss,92,43,Defender
D. Payet,Miss,88,36,Midfielder
D. Liénard,Miss,92,29,Midfielder
M. Lopez,Miss,85,30,Midfielder
J. Amavi,Miss,73,38,Defender
K. Mitroglou,GOAL,92,43,Forward
K. Mitroglou,Miss,90,54,Forward
M. Konaté,Miss,86,63,Forward
S. Gakpé,Miss,72,49,Forward
A. Delort,Miss,77,31,Forward
E. Bourgaud,Miss,75,30,Midfielder
G. Kakuta,Miss,83,30,Midfielder
S. Gakpé,Miss,78,67,Forward
I. Diop,Miss,90,43,Defender
M. Konaté,Miss,92,34,Forward
C. Jean,Miss,79,28,Forward
O. Toivonen,Miss,91,71,Forward
G. Imbula,Miss,70,48,Midfielder
A. Delort,GOAL,93,53,Forward
A. Blin,Miss,89,51,Midfielder
G. Imbula,Miss,86,40,Midfielder
A. Delort,Miss,78,45,Forward
A. Blin,Miss,77,31,Midfielder
G. Imbula,Miss,88,34,Midfielder
Somália,Miss,90,51,Midfielder
G. N'Gosso,Miss,82,47,Midfielder
G. Imbula,Miss,72,34,Midfielder
Y. Sanogo,Miss,85,54,Forward
T. Monconduit,Miss,70,36,Midfielder
H. Manzala,Miss,89,34,Midfielder
S. Gakpé,Miss,87,64,Forward
H. Manzala,Miss,90,31,Midfielder
H. Manzala,Miss,86,31,Midfielder
L. Lerager,Miss,68,61,Midfielder
S. Gakpé,Miss,98,62,Forward
N. de Préville,Miss,87,35,Forward
A. Mendy,Miss,82,41,Forward
A. Mendy,Miss,91,56,Forward
Y. Sankharé,Miss,92,48,Midfielder
Y. Sankharé,Miss,86,38,Midfielder
A. Mendy,Miss,96,52,Forward
H. Manzala,Miss,71,45,Midfielder
N. de Préville,Miss,74,47,Forward
G. Kakuta,Miss,70,57,Midfielder
Y. Sankharé,Miss,71,50,Midfielder
G. N'Gosso,Miss,81,62,Midfielder
N. de Préville,Miss,87,40,Forward
N. de Préville,Miss,78,57,Forward
F. Kamano,Miss,87,34,Forward
G. N'Gosso,GOAL,99,42,Midfielder
Danilo Avelar,Miss,92,50,Defender
Y. Sankharé,Miss,94,52,Midfielder
M. Konaté,Miss,90,47,Forward
F. Kamano,Miss,89,32,Forward
I. Sylla,Miss,89,28,Defender
P. Capelle,Miss,90,39,Midfielder
M. Tahrat,Miss,67,63,Defender
K. Toko Ekambi,Miss,91,40,Forward
V. Manceau,Miss,89,68,Defender
I. Diop,GOAL,91,48,Defender
K. Toko Ekambi,Miss,91,32,Forward
K. Toko Ekambi,Miss,91,38,Forward
K. Toko Ekambi,Miss,93,35,Forward
M. Tahrat,Miss,88,35,Defender
K. Toko Ekambi,Miss,78,29,Forward
T. Mangani,Miss,88,40,Midfielder
R. Thomas,Miss,90,62,Defender
R. Thomas,Miss,89,34,Defender
L. Ocampos,Miss,97,33,Forward
L. Kurzawa,Miss,92,37,Defender
A. Zambo Anguissa,Miss,74,48,Midfielder
E. Cavani,Miss,86,42,Forward
K. Mitroglou,Miss,87,51,Forward
Luiz Gustavo,GOAL,71,64,Midfielder
E. Cavani,Miss,95,47,Forward
D. Payet,Miss,80,51,Midfielder
Neymar,GOAL,88,37,Forward
Neymar,Miss,94,30,Forward
D. Payet,Miss,75,50,Midfielder
Thiago Silva,Miss,91,42,Defender
C. N'Jie,Miss,84,20,Forward
F. Thauvin,GOAL,94,52,Forward
B. Sarr,Miss,88,65,Midfielder
M. Sanson,Miss,86,62,Midfielder
Kwon Chang-Hoon,Miss,45,53,Midfielder
Xeka,Miss,73,48,Midfielder
C. Varrault,GOAL,90,52,Defender
E. Rivière,Miss,75,72,Forward
O. Nguette,Miss,78,45,Forward
N. Roux,Miss,75,51,Forward
O. Haddadi,Miss,76,23,Defender
N. Roux,Miss,93,45,Forward
C. Philipps,Miss,81,75,Midfielder
R. Cohade,Miss,80,54,Midfielder
Kwon Chang-Hoon,Miss,89,63,Midfielder
J. Rivierez,Miss,73,54,Defender
N. Roux,GOAL,91,54,Forward
N. Sliti,GOAL,77,44,Midfielder
E. Rivière,Miss,91,55,Forward
E. Rivière,Miss,81,50,Forward
M. Abeid,Miss,92,67,Midfielder
E. Rivière,Miss,78,47,Forward
E. Rivière,Miss,66,57,Forward
I. Niane,Miss,74,29,Forward
J. Rivierez,Miss,69,17,Defender
I. Niane,Miss,72,43,Forward
B. Jeannot,Miss,93,43,Forward
J. Repas,Miss,77,74,Midfielder
Jemerson,Miss,91,60,Defender
I. Santini,Miss,85,45,Forward
J. Repas,Miss,82,73,Midfielder
B. Keita,GOAL,87,45,Forward
I. Santini,Miss,88,62,Forward
Y. Tielemans,Miss,96,32,Midfielder
T. Lemar,Miss,89,31,Midfielder
Jemerson,Miss,92,52,Defender
Rony Lopes,Miss,89,65,Midfielder
Jorge,Miss,81,33,Defender
Y. Tielemans,Miss,76,49,Midfielder
Fabinho,Miss,72,44,Midfielder
T. Lemar,Miss,87,51,Midfielder
J. Féret,Miss,85,51,Midfielder
B. Keita,Miss,79,27,Forward
C. Kouakou,Miss,79,35,Forward
R. Falcao,Miss,79,82,Forward
C. Kouakou,Miss,82,46,Forward
Lucas Lima,Miss,93,32,Defender
C. Awaziem,GOAL,92,53,Defender
L. Blas,Miss,82,48,Midfielder
R. Camara,Miss,96,57,Midfielder
L. Deaux,Miss,83,64,Midfielder
P. Nakoulma,Miss,77,61,Forward
J. Briand,Miss,94,37,Forward
V. Rongier,Miss,86,35,Midfielder
A. Touré,Miss,66,61,Midfielder
F. Tabanou,Miss,82,25,Midfielder
R. Camara,GOAL,88,63,Midfielder
C. Awaziem,Miss,92,41,Defender
J. Briand,Miss,79,48,Forward
A. Touré,GOAL,77,44,Midfielder
R. Camara,Miss,74,60,Midfielder
E. Sala,Miss,88,55,Forward
M. Diallo,Miss,88,43,Midfielder
J. Aholou,Miss,78,60,Midfielder
D. Liénard,Miss,72,50,Midfielder
Nuno Da Costa,GOAL,93,48,Forward
Nuno Da Costa,Miss,83,48,Forward
M. Terrier,Miss,77,35,Forward
M. Terrier,Miss,82,33,Forward
J. Martin,Miss,79,47,Midfielder
A. Saint-Maximin,Miss,95,70,Forward
D. Liénard,Miss,70,34,Midfielder
A. Pléa,Miss,89,51,Forward
Nuno Da Costa,GOAL,89,55,Forward
A. Pléa,Miss,92,46,Forward
M. Terrier,Miss,88,36,Forward
D. Liénard,Miss,89,32,Midfielder
A. Pléa,Miss,91,61,Forward
P. Lees Melou,Miss,86,34,Midfielder
W. Sneijder,Miss,75,62,Midfielder
A. Pléa,Miss,91,48,Forward
A. Pléa,Miss,89,49,Forward
V. Koziello,Miss,83,46,Midfielder
Marlon,Miss,89,41,Defender
K. Lala,Miss,89,28,Defender
W. Sneijder,Miss,73,46,Midfielder
M. Terrier,Miss,89,32,Forward
Dante,Miss,89,52,Defender
J. Aholou,Miss,35,56,Midfielder
W. Sneijder,Miss,73,48,Midfielder
S. Prcić,Miss,73,58,Midfielder
B. Bourigeaud,GOAL,94,55,Midfielder
B. Bourigeaud,Miss,86,71,Midfielder
F. Maouassa,Miss,73,43,Midfielder
A. El Ghazi,Miss,84,72,Forward
N. Pépé,Miss,95,45,Forward
J. Alonso,Miss,68,40,Defender
Edgar Ié,Miss,90,58,Defender
N. Pépé,Miss,90,64,Forward
Thiago Mendes,Miss,92,43,Midfielder
B. André,Miss,75,46,Midfielder
F. Mubele,Miss,83,32,Forward
H. Traoré,Miss,75,88,Defender
F. Maouassa,Miss,79,43,Midfielder
F. Maouassa,Miss,74,61,Midfielder
S. Sessègnon,Miss,74,37,Midfielder
E. Skhiri,Miss,80,67,Midfielder
I. Mbenza,Miss,80,68,Forward
I. Mbenza,Miss,91,64,Forward
R. Hamouma,Miss,90,40,Forward
E. Skhiri,Miss,73,66,Midfielder
I. Mbenza,Miss,93,41,Forward
I. Mbenza,GOAL,96,37,Forward
V. Pajot,Miss,92,42,Midfielder
Hilton,Miss,89,45,Defender
H. Maïga,Miss,68,25,Midfielder
V. Pajot,Miss,85,54,Midfielder
R. Cabella,Miss,85,37,Midfielder
V. Pajot,Miss,74,56,Midfielder
G. Sio,Miss,86,44,Forward
R. Cabella,Miss,73,31,Midfielder
I. Mbenza,Miss,86,50,Forward
R. Cabella,Miss,88,60,Midfielder
V. Pajot,Miss,90,46,Midfielder
L. Lacroix,Miss,90,41,Defender
R. Cabella,Miss,87,57,Midfielder
A. Søderlund,Miss,88,44,Forward
Hernani,Miss,76,50,Midfielder
R. Cabella,Miss,75,49,Midfielder
V. Pajot,Miss,78,52,Midfielder
V. Pajot,Miss,87,55,Midfielder
C. Ninga,Miss,90,31,Forward
Rafael,Miss,88,73,Defender
S. Khaoui,Miss,73,66,Midfielder
B. Traoré,GOAL,92,54,Forward
S. Khaoui,Miss,78,77,Midfielder
H. Aouar,Miss,79,29,Midfielder
Mariano Díaz,Miss,75,24,Forward
M. Depay,GOAL,87,37,Forward
C. Traoré,Miss,76,27,Defender
Mariano Díaz,Miss,90,35,Forward
B. Traoré,Miss,85,53,Forward
M. Depay,GOAL,87,35,Forward
M. Depay,Miss,93,36,Forward
M. Depay,Miss,87,55,Forward
T. Dingomé,Miss,74,23,Midfielder
Suk Hyun-Jun,Miss,89,60,Forward
J. Ferri,Miss,72,59,Midfielder
C. Ben Saada,Miss,82,60,Midfielder
M. Maolida,Miss,78,41,Forward
Mariano Díaz,GOAL,92,58,Forward
Fabinho,Miss,88,34,Midfielder
Y. Tielemans,Miss,71,50,Midfielder
B. Keita,Miss,87,36,Forward
N. de Préville,Miss,83,34,Forward
F. Kamano,Miss,87,43,Forward
Y. Sabaly,Miss,79,81,Defender
K. Glik,Miss,90,46,Defender
N. de Préville,Miss,85,58,Forward
João Moutinho,Miss,83,62,Midfielder
K. Glik,Miss,90,40,Defender
B. Keita,GOAL,92,45,Forward
T. Lemar,GOAL,87,40,Midfielder
Malcom,Miss,84,63,Forward
B. Keita,Miss,81,39,Forward
A. Mendy,Miss,95,64,Forward
F. Kamano,Miss,92,43,Forward
F. Kamano,Miss,86,28,Forward
S. Jovetić,Miss,82,50,Forward
L. Lerager,Miss,96,52,Midfielder
T. Lemar,Miss,83,35,Midfielder
A. Mendy,Miss,73,42,Forward
R. Rodelin,Miss,83,71,Forward
R. Rodelin,Miss,90,62,Forward
J. Repas,Miss,94,35,Midfielder
B. Sankoh,Miss,89,53,Defender
R. Rodelin,GOAL,78,54,Forward
B. Pelé,Miss,89,41,Midfielder
A. Niane,Miss,86,42,Forward
J. Féret,Miss,71,53,Midfielder
J. Féret,Miss,77,57,Midfielder
Y. Aït Bennasser,Miss,70,60,Midfielder
R. Rodelin,Miss,88,38,Forward
S. Khaoui,Miss,88,66,Midfielder
J. Repas,Miss,75,56,Midfielder
R. Rodelin,Miss,90,30,Forward
C. Kouakou,Miss,96,67,Forward
C. Kouakou,Miss,81,57,Forward
S. Grandsir,Miss,91,29,Forward
O. Vizcarrondo,Miss,93,43,Defender
A. Confais,Miss,82,50,Midfielder
C. Kouakou,Miss,83,36,Forward
S. Grandsir,Miss,86,67,Forward
J. Repas,Miss,60,92,Midfielder
S. Khaoui,Miss,80,16,Midfielder
R. Amalfitano,Miss,72,53,Midfielder
O. Haddadi,Miss,88,64,Defender
L. Dubois,Miss,81,72,Defender
Júlio Tavares,GOAL,90,45,Forward
J. Marié,Miss,70,44,Midfielder
Xeka,Miss,75,36,Midfielder
A. Touré,Miss,72,62,Midfielder
Y. El Ghanassy,Miss,90,68,Midfielder
L. Dubois,Miss,74,41,Defender
Diego Carlos,Miss,91,48,Defender
E. Sala,Miss,93,57,Forward
L. Dubois,Miss,84,74,Defender
P. Djilobodji,Miss,88,42,Defender
R. Krhin,Miss,97,55,Midfielder
L. Dubois,Miss,87,53,Defender
R. Krhin,Miss,96,55,Midfielder
C. Awaziem,Miss,91,45,Defender
G. Kakuta,Miss,71,49,Midfielder
S. Gakpé,Miss,71,49,Forward
T. Monconduit,Miss,88,46,Midfielder
O. El Hajjam,GOAL,89,71,Defender
L. Blas,Miss,71,54,Midfielder
R. Camara,Miss,88,62,Midfielder
J. Briand,Miss,91,54,Forward
M. Diallo,GOAL,89,58,Midfielder
L. Traoré,Miss,74,60,Forward
L. Traoré,Miss,90,47,Forward
R. Camara,Miss,88,76,Midfielder
J. Briand,Miss,91,33,Forward
H. Manzala,Miss,89,53,Midfielder
L. Blas,Miss,83,43,Midfielder
L. Blas,Miss,84,36,Midfielder
J. Martins-Pereira,Miss,96,64,Defender
M. Coco,Miss,82,49,Midfielder
J. Briand,Miss,96,60,Forward
J. Briand,Miss,88,60,Forward
Luiz Gustavo,Miss,87,47,Midfielder
L. Ocampos,Miss,85,26,Forward
Luiz Gustavo,Miss,75,43,Midfielder
M. Sanson,GOAL,91,53,Midfielder
A. El Ghazi,Miss,91,27,Forward
Thiago Mendes,Miss,73,42,Midfielder
A. El Ghazi,Miss,77,7,Forward
N. Pépé,Miss,90,38,Forward
Y. Benzia,Miss,95,32,Forward
Thiago Mendes,Miss,78,67,Midfielder
I. Amadou,Miss,91,39,Midfielder
A. El Ghazi,Miss,78,28,Forward
I. Amadou,Miss,88,41,Midfielder
A. El Ghazi,Miss,74,45,Forward
V. Germain,Miss,88,72,Forward
A. Zambo Anguissa,Miss,77,58,Midfielder
F. Thauvin,Miss,88,66,Forward
N. Pépé,Miss,76,51,Forward
Luiz Gustavo,Miss,74,55,Midfielder
E. Ponce,Miss,89,52,Forward
Thiago Maia,Miss,93,65,Midfielder
L. Ocampos,Miss,59,79,Forward
N. Fekir,GOAL,94,38,Midfielder
M. Dossevi,Miss,87,66,Midfielder
N. Fekir,GOAL,91,53,Midfielder
J. Rivierez,Miss,87,62,Defender
B. Traoré,Miss,74,69,Forward
M. Depay,Miss,81,38,Forward
Mariano Díaz,Miss,96,34,Forward
Mariano Díaz,Miss,71,26,Forward
M. Dossevi,Miss,93,34,Midfielder
H. Aouar,Miss,75,35,Midfielder
G. Poblete,Miss,76,61,Midfielder
R. Cohade,Miss,78,47,Midfielder
M. Cornet,Miss,94,66,Forward
N. Fekir,Miss,88,69,Midfielder
G. Sio,Miss,85,43,Forward
J. Lea Siliki,Miss,75,70,Midfielder
G. Sio,Miss,87,59,Forward
F. Maouassa,Miss,85,38,Midfielder
G. Sio,Miss,92,55,Forward
Hilton,Miss,92,61,Defender
S. Sessègnon,Miss,87,50,Midfielder
Brandon,GOAL,88,63,Forward
Brandon,Miss,91,61,Forward
S. Camara,Miss,90,42,Forward
S. Sessègnon,Miss,79,41,Midfielder
I. Mbenza,Miss,83,51,Forward
A. Hunou,Miss,86,58,Midfielder
J. Sambia,Miss,73,71,Midfielder
E. Cavani,GOAL,96,40,Forward
P. Lees Melou,Miss,65,49,Midfielder
E. Cavani,Miss,87,59,Forward
M. Balotelli,Miss,76,26,Forward
W. Sneijder,Miss,74,36,Midfielder
C. Jallet,Miss,77,47,Defender
Á. di María,Miss,76,76,Midfielder
W. Sneijder,Miss,75,62,Midfielder
K. Mbappé,Miss,94,45,Forward
Dani Alves,Miss,67,66,Defender
E. Cavani,GOAL,99,47,Forward
M. Le Marchand,Miss,74,22,Defender
Á. di María,Miss,90,39,Midfielder
Á. di María,Miss,78,48,Midfielder
W. Sneijder,Miss,80,62,Midfielder
K. Mbappé,Miss,96,44,Forward
A. Rabiot,Miss,76,58,Midfielder
K. Mbappé,Miss,87,70,Forward
Á. di María,Miss,84,68,Midfielder
Á. di María,Miss,80,38,Midfielder
G. Lo Celso,Miss,87,68,Midfielder
A. Pléa,Miss,89,70,Forward
Lucas Moura,Miss,88,40,Forward
M. Terrier,Miss,92,50,Forward
J. Aholou,Miss,88,45,Midfielder
Nuno Da Costa,Miss,75,42,Forward
M. Terrier,Miss,86,50,Forward
M. Terrier,Miss,92,50,Forward
M. Pavlović,Miss,92,56,Defender
Nuno Da Costa,Miss,94,72,Forward
E. Seka,Miss,86,51,Defender
D. Liénard,Miss,73,36,Midfielder
K. Toko Ekambi,GOAL,94,30,Forward
A. Gonçalves,Miss,85,51,Midfielder
F. Tait,Miss,78,55,Midfielder
G. Sunu,GOAL,96,48,Forward
M. Terrier,Miss,80,64,Forward
M. Terrier,GOAL,82,63,Forward
J. Blayac,Miss,87,52,Forward
Somália,Miss,76,41,Midfielder
R. Hamouma,Miss,93,35,Forward
A. Delort,Miss,80,26,Forward
C. Jean,Miss,83,27,Forward
G. Imbula,Miss,75,47,Midfielder
J. Bamba,Miss,76,58,Forward
C. Jullien,Miss,92,45,Defender
C. Jean,Miss,82,53,Forward
C. Jean,Miss,90,77,Forward
O. Toivonen,Miss,92,66,Forward
R. Hamouma,Miss,94,31,Forward
K. Monnet-Paquet,Miss,89,68,Forward
Y. Sanogo,Miss,91,71,Forward
I. Diop,Miss,89,37,Defender
K. Mbappé,GOAL,90,59,Forward
M. Verratti,Miss,90,65,Midfielder
V. Manceau,Miss,91,60,Defender
A. Rabiot,Miss,87,67,Midfielder
J. Draxler,GOAL,88,50,Midfielder
G. Sunu,Miss,89,25,Forward
K. Mbappé,Miss,86,30,Forward
S. Ciss,Miss,74,35,Defender
E. Cavani,Miss,44,36,Forward
E. Cavani,GOAL,87,68,Forward
I. Traoré,Miss,92,44,Defender
B. Santamaria,Miss,75,43,Midfielder
E. Cavani,Miss,87,62,Forward
K. Toko Ekambi,Miss,77,24,Forward
A. Fulgini,Miss,83,68,Midfielder
E. Cavani,GOAL,87,65,Forward
F. Tait,Miss,73,67,Midfielder
L. Kurzawa,Miss,90,38,Defender
K. Mbappé,Miss,78,34,Forward
I. Traoré,Miss,70,49,Defender
K. Mbappé,GOAL,95,38,Forward
K. Mbappé,Miss,89,56,Forward
F. Thauvin,Miss,93,59,Forward
H. Sakai,Miss,87,77,Defender
K. Mitroglou,Miss,93,37,Forward
L. Ocampos,Miss,90,61,Forward
M. Sanson,Miss,85,60,Midfielder
Luiz Gustavo,Miss,87,39,Midfielder
K. Mitroglou,Miss,76,46,Forward
L. Ocampos,Miss,94,64,Forward
M. Sanson,Miss,85,5,Midfielder
K. Mitroglou,Miss,88,52,Forward
M. Sanson,Miss,93,28,Midfielder
K. Mitroglou,Miss,96,46,Forward
F. Thauvin,Miss,86,69,Forward
R. Rodelin,Miss,90,43,Forward
F. Thauvin,Miss,86,74,Forward
Luiz Gustavo,GOAL,89,41,Midfielder
F. Thauvin,GOAL,94,55,Forward
M. Sanson,GOAL,88,71,Midfielder
F. Thauvin,Miss,78,49,Forward
L. Ocampos,Miss,79,38,Forward
A. Zambo Anguissa,Miss,78,46,Midfielder
F. Thauvin,Miss,80,59,Forward
K. Mitroglou,Miss,92,39,Forward
Luiz Gustavo,Miss,72,47,Midfielder
I. Santini,Miss,77,78,Forward
R. Rodelin,Miss,95,39,Forward
A. Zambo Anguissa,Miss,78,62,Midfielder
C. Kouakou,Miss,76,68,Forward
K. Mitroglou,GOAL,94,45,Forward
K. Mitroglou,Miss,86,43,Forward
F. Thauvin,GOAL,95,58,Forward
A. Mbengue,Miss,74,29,Defender
Luiz Gustavo,Miss,93,60,Midfielder
C. Kouakou,Miss,90,74,Forward
R. Rodelin,Miss,70,54,Forward
C. Kouakou,Miss,90,59,Forward
J. Delaplace,Miss,71,44,Midfielder
Luiz Araújo,Miss,88,61,Forward
N. Pépé,Miss,86,47,Forward
Cafú,Miss,95,50,Midfielder
R. Cohade,Miss,79,34,Midfielder
F. Bahlouli,Miss,83,49,Midfielder
Luiz Araújo,Miss,79,53,Forward
J. Rivierez,Miss,77,32,Defender
M. Dossevi,Miss,90,30,Midfielder
R. Cohade,Miss,82,79,Midfielder
M. Dossevi,Miss,81,47,Midfielder
M. Niakhaté,Miss,94,51,Defender
N. Roux,Miss,86,54,Forward
A. El Ghazi,Miss,78,36,Forward
E. Ponce,Miss,91,67,Forward
M. Dossevi,Miss,77,42,Midfielder
I. Niane,Miss,77,69,Forward
Thiago Mendes,Miss,77,36,Midfielder
R. Cohade,Miss,74,48,Midfielder
A. El Ghazi,Miss,88,34,Forward
F. Bahlouli,GOAL,91,67,Midfielder
I. Niane,Miss,88,46,Forward
M. Dossevi,Miss,90,64,Midfielder
Thiago Mendes,Miss,77,34,Midfielder
N. Pépé,Miss,70,65,Forward
B. Fernández,Miss,94,43,Forward
I. Niane,Miss,74,40,Forward
N. Pépé,GOAL,89,65,Forward
G. Carrillo,Miss,91,48,Forward
G. Carrillo,GOAL,88,51,Forward
Y. Tielemans,Miss,73,65,Midfielder
R. Camara,Miss,81,67,Midfielder
Y. Tielemans,Miss,79,68,Midfielder
A. Traoré,GOAL,88,57,Midfielder
B. Keita,GOAL,92,43,Forward
B. Keita,Miss,88,39,Forward
M. Coco,Miss,89,60,Midfielder
J. Martins-Pereira,Miss,76,66,Defender
G. Carrillo,Miss,88,74,Forward
Rony Lopes,Miss,79,43,Midfielder
M. Coco,Miss,71,56,Midfielder
R. Camara,Miss,86,26,Midfielder
M. Thuram,Miss,87,35,Forward
Rony Lopes,Miss,87,67,Midfielder
R. Camara,Miss,86,66,Midfielder
L. Blas,Miss,70,39,Midfielder
A. Traoré,GOAL,85,57,Midfielder
G. Carrillo,GOAL,90,49,Forward
L. Blas,Miss,77,67,Midfielder
A. Traoré,Miss,75,60,Midfielder
Boschilia,Miss,80,40,Midfielder
R. Ghezzal,Miss,88,72,Midfielder
R. Camara,Miss,90,29,Midfielder
Y. Tielemans,Miss,76,60,Midfielder
G. Kakuta,Miss,70,49,Midfielder
O. El Hajjam,Miss,76,63,Defender
S. Sessègnon,Miss,86,52,Midfielder
G. Kakuta,Miss,92,65,Midfielder
E. Skhiri,Miss,74,77,Midfielder
M. Konaté,Miss,85,44,Forward
H. Manzala,Miss,79,30,Midfielder
S. Gakpé,Miss,76,61,Forward
M. Konaté,Miss,78,59,Forward
H. Manzala,Miss,83,51,Midfielder
S. Gakpé,Miss,92,69,Forward
S. Sessègnon,Miss,90,34,Midfielder
P. Lasne,Miss,79,58,Midfielder
M. Konaté,Miss,84,35,Forward
P. Lasne,Miss,71,41,Midfielder
S. Sessègnon,Miss,78,64,Midfielder
S. Camara,Miss,92,48,Forward
G. Sio,GOAL,83,46,Forward
J. Sambia,Miss,77,65,Midfielder
Danilo Avelar,GOAL,85,52,Defender
R. Krhin,Miss,88,46,Midfielder
E. Sala,Miss,88,52,Forward
G. Imbula,Miss,74,76,Midfielder
E. Sala,Miss,90,50,Forward
Y. Sanogo,Miss,92,45,Forward
A. Thomasson,GOAL,90,37,Midfielder
P. Nakoulma,Miss,92,57,Forward
P. Nakoulma,Miss,91,32,Forward
Y. Sanogo,Miss,88,43,Forward
L. Dubois,Miss,79,73,Defender
A. Blin,Miss,87,53,Midfielder
A. Blin,GOAL,94,41,Midfielder
P. Nakoulma,Miss,88,45,Forward
E. Sala,GOAL,90,62,Forward
I. Sylla,Miss,75,50,Defender
O. Toivonen,Miss,77,55,Forward
O. Toivonen,Miss,91,51,Forward
M. Balotelli,Miss,88,40,Forward
J. Marié,Miss,70,54,Midfielder
A. Pléa,Miss,88,53,Forward
R. Walter,Miss,73,66,Midfielder
Kwon Chang-Hoon,Miss,89,73,Midfielder
F. Sammaritano,Miss,86,44,Midfielder
Xeka,Miss,82,37,Midfielder
C. Jallet,Miss,90,34,Defender
Júlio Tavares,Miss,91,40,Forward
V. Koziello,Miss,89,65,Midfielder
M. Balotelli,Miss,79,68,Forward
F. Sammaritano,Miss,85,28,Midfielder
F. Sammaritano,Miss,88,39,Midfielder
M. Abeid,Miss,76,21,Midfielder
Xeka,Miss,86,44,Midfielder
M. Balotelli,Miss,88,55,Forward
A. Souquet,Miss,89,59,Defender
D. Bahamboula,Miss,83,62,Midfielder
P. Lees Melou,Miss,89,50,Midfielder
Xeka,Miss,77,52,Midfielder
F. Sammaritano,Miss,87,63,Midfielder
A. Mendy,Miss,94,54,Forward
F. Maouassa,Miss,87,29,Midfielder
J. Lea Siliki,Miss,77,31,Midfielder
A. Mendy,Miss,92,73,Forward
W. Khazri,Miss,91,39,Midfielder
J. Lea Siliki,Miss,80,37,Midfielder
F. Kamano,Miss,73,53,Forward
A. Mendy,Miss,85,49,Forward
R. Hamouma,Miss,93,38,Forward
M. Depay,GOAL,89,35,Forward
B. Traoré,Miss,89,65,Forward
M. Depay,Miss,92,44,Forward
Mariano Díaz,Miss,73,50,Forward
J. Bamba,Miss,75,71,Forward
N. Fekir,GOAL,81,57,Midfielder
J. Bamba,Miss,83,48,Forward
L. Lacroix,Miss,90,54,Defender
B. Traoré,Miss,75,77,Forward
O. Selnæs,Miss,70,53,Midfielder
O. Selnæs,Miss,74,43,Midfielder
L. Lacroix,Miss,91,58,Defender
R. Pierre-Gabriel,Miss,76,70,Defender
A. Søderlund,Miss,80,45,Forward
O. Selnæs,Miss,75,64,Midfielder
B. Traoré,Miss,88,51,Forward
Mariano Díaz,GOAL,96,47,Forward
J. Bamba,Miss,75,40,Forward
B. Traoré,Miss,96,58,Forward
H. Maïga,Miss,81,49,Midfielder
B. Traoré,GOAL,86,60,Forward
N. Fekir,Miss,90,46,Midfielder
N. Fekir,Miss,94,53,Midfielder
N. Fekir,GOAL,89,55,Midfielder
Nuno Da Costa,Miss,80,49,Forward
B. Pelé,Miss,88,34,Midfielder
