player,outcome,x,y,role
Raúl García,Miss,91,39,Midfielder
Iturraspe,Miss,74,41,Midfielder
Iñaki Williams,Miss,90,61,Forward
L. Suárez,Miss,90,62,Forward
Iñigo Córdoba,Miss,91,34,Midfielder
Raúl García,Miss,77,67,Midfielder
Beñat,Miss,69,36,Midfielder
Iñigo Córdoba,Miss,93,28,Midfielder
Aduriz,Miss,87,25,Forward
Aduriz,Miss,92,36,Forward
Beñat,Miss,81,52,Midfielder
L. Suárez,Miss,89,37,Forward
Paulinho,GOAL,96,58,Midfielder
Jordi Amat,Miss,91,50,Defender
A. Guardado,Miss,79,55,Midfielder
Markel Bergara,GOAL,92,47,Midfielder
Joaquín,Miss,69,53,Midfielder
Antunes,Miss,86,88,Defender
Javi García,Miss,67,54,Midfielder
Portillo,GOAL,79,67,Midfielder
Jorge Molina,Miss,88,55,Forward
Sergio León,Miss,91,45,Forward
Cristian Tello,Miss,78,60,Forward
M. Arambarri,Miss,89,72,Midfielder
Cristian Tello,Miss,86,56,Forward
Ángel,Miss,92,29,Forward
Jorge Molina,Miss,92,27,Forward
Ángel,Miss,90,62,Forward
A. Sanabria,GOAL,81,49,Forward
A. Guardado,Miss,91,34,Midfielder
Sergio León,Miss,88,45,Forward
R. Boudebouz,GOAL,73,54,Midfielder
Kike García,Miss,86,32,Forward
T. Inui,Miss,91,26,Midfielder
Sergi Enrich,Miss,72,68,Forward
Willian José,GOAL,91,46,Forward
Sergi Enrich,Miss,86,56,Forward
Christian Rivera,Miss,94,28,Midfielder
Ander Capa,Miss,79,65,Defender
A. Januzaj,Miss,95,42,Midfielder
A. Januzaj,GOAL,99,51,Midfielder
Illarramendi,Miss,97,60,Midfielder
Kike García,Miss,87,29,Forward
Mikel Oyarzabal,GOAL,87,60,Midfielder
Sergi Enrich,Miss,91,40,Forward
T. Inui,Miss,82,37,Midfielder
Mikel Oyarzabal,Miss,91,44,Midfielder
Íñigo Martínez,Miss,90,62,Defender
Joan Jordán,GOAL,89,29,Midfielder
Canales,Miss,82,52,Midfielder
Raúl García,Miss,80,41,Midfielder
Sergi Gómez,GOAL,91,39,Defender
P. Sisto,Miss,86,31,Midfielder
Iñigo Córdoba,Miss,85,53,Midfielder
Iago Aspas,GOAL,87,60,Forward
Iago Aspas,GOAL,92,49,Forward
Raúl García,Miss,85,37,Midfielder
Raúl García,GOAL,88,45,Midfielder
D. Wass,Miss,73,75,Midfielder
Sergi Gómez,Miss,93,42,Defender
Iago Aspas,Miss,91,59,Forward
A. Laporte,Miss,97,58,Defender
Unai Núñez,Miss,91,42,Defender
San José,Miss,88,46,Midfielder
Raúl García,Miss,96,35,Midfielder
Iñaki Williams,Miss,87,35,Forward
San José,Miss,82,52,Midfielder
Iago Aspas,Miss,84,27,Forward
Iago Aspas,Miss,80,59,Forward
Lekue,Miss,91,66,Defender
Iñaki Williams,Miss,88,49,Forward
Aduriz,Miss,97,64,Forward
C. Santos,GOAL,87,60,Forward
Léo Baptistão,Miss,90,86,Forward
Alexis,Miss,67,78,Defender
Alfonso Pedraza,Miss,75,40,Midfielder
M. Wakaso,Miss,71,42,Midfielder
Manu García,Miss,86,45,Midfielder
Léo Baptistão,Miss,70,67,Forward
Léo Baptistão,Miss,90,44,Forward
Javi Fuego,Miss,74,51,Midfielder
Munir,Miss,80,68,Forward
M. Wakaso,Miss,78,66,Midfielder
Munir,Miss,88,26,Forward
Jurado,Miss,85,57,Midfielder
Tomás Pina,Miss,89,65,Midfielder
M. Wakaso,Miss,78,27,Midfielder
Manu García,Miss,72,41,Midfielder
Gerard Moreno,Miss,76,36,Forward
C. Santos,Miss,81,41,Forward
Léo Baptistão,Miss,83,66,Forward
M. Wakaso,Miss,91,32,Midfielder
Adrián Diéguez,Miss,68,39,Defender
Munir,Miss,76,65,Forward
Medrán,Miss,89,33,Midfielder
Sergio García,Miss,97,57,Forward
C. Stuani,Miss,94,52,Forward
C. Stuani,Miss,90,47,Forward
E. Bardhi,Miss,76,55,Midfielder
Álex Granell,Miss,87,57,Midfielder
Portu,Miss,95,69,Midfielder
Bernardo Espinosa,Miss,94,55,Defender
Borja García,Miss,78,28,Midfielder
José Luis Morales,Miss,90,71,Midfielder
C. Stuani,Miss,80,49,Forward
Borja García,GOAL,81,30,Midfielder
E. Boateng,Miss,93,39,Forward
E. Boateng,Miss,93,58,Forward
José Luis Morales,Miss,73,72,Midfielder
C. Stuani,GOAL,93,54,Forward
E. Ünal,GOAL,95,50,Forward
L. Messi,Miss,90,29,Forward
Sergio Busquets,Miss,95,44,Midfielder
L. Suárez,Miss,88,60,Forward
L. Messi,Miss,81,54,Forward
I. Rakitić,Miss,79,38,Midfielder
Paco Alcácer,Miss,95,27,Forward
Paco Alcácer,Miss,88,61,Forward
L. Muriel,Miss,88,61,Forward
Iniesta,Miss,74,25,Midfielder
Paco Alcácer,Miss,90,43,Forward
Paco Alcácer,GOAL,88,58,Forward
G. Pizarro,Miss,89,32,Midfielder
L. Messi,Miss,86,36,Forward
L. Muriel,Miss,82,47,Forward
L. Muriel,Miss,74,70,Forward
Jordi Alba,Miss,89,36,Defender
Pablo Sarabia,Miss,85,35,Midfielder
G. Pizarro,GOAL,94,50,Midfielder
Piqué,Miss,78,72,Defender
Paco Alcácer,GOAL,94,52,Forward
L. Suárez,Miss,90,67,Forward
L. Messi,Miss,88,44,Forward
Deulofeu,Miss,84,33,Forward
G. Pizarro,Miss,71,72,Midfielder
É. Banega,Miss,77,67,Midfielder
Mario,Miss,77,61,Defender
Keko,Miss,92,76,Midfielder
C. Bacca,Miss,90,43,Forward
Keko,Miss,88,42,Midfielder
Juanpi,Miss,92,56,Midfielder
Rodri,Miss,69,44,Midfielder
Chory Castro,Miss,75,29,Midfielder
Keko,Miss,95,71,Midfielder
C. Bacca,Miss,88,33,Forward
Keko,Miss,84,56,Midfielder
A. Peñaranda,Miss,89,46,Forward
Juankar,Miss,76,25,Defender
D. Cheryshev,Miss,72,36,Midfielder
Mario,Miss,73,61,Defender
Mario,Miss,76,83,Defender
N. Sansone,GOAL,94,49,Forward
Adrián,Miss,71,77,Midfielder
C. Bacca,Miss,79,41,Forward
N. Sansone,GOAL,86,45,Forward
Y. En-Nesyri,Miss,92,52,Forward
D. Cheryshev,Miss,88,38,Midfielder
Thomas,Miss,86,33,Midfielder
Z. Bakkali,Miss,84,30,Forward
Saúl,Miss,78,30,Midfielder
Z. Bakkali,Miss,91,25,Forward
A. Fernández,Miss,73,41,Midfielder
Z. Bakkali,Miss,85,28,Forward
Z. Bakkali,Miss,77,46,Forward
Z. Bakkali,Miss,76,27,Forward
Saúl,Miss,72,68,Midfielder
Guilherme,Miss,70,39,Midfielder
Luisinho,Miss,79,24,Defender
A. Griezmann,Miss,92,65,Forward
N. Gaitán,Miss,81,31,Midfielder
D. Godín,Miss,91,55,Defender
C. Borges,Miss,95,62,Midfielder
Guilherme,Miss,93,52,Midfielder
Saúl,Miss,82,22,Midfielder
Fede Cartabia,Miss,73,81,Midfielder
Guilherme,Miss,75,54,Midfielder
Juanfran,Miss,71,67,Defender
Gabi,Miss,79,51,Midfielder
Dani Parejo,Miss,78,47,Midfielder
José Gayá,Miss,77,28,Defender
A. Szymanowski,Miss,87,33,Midfielder
Gabriel,Miss,87,35,Midfielder
Eraso,Miss,91,31,Midfielder
A. Szymanowski,Miss,87,29,Midfielder
Montoya,Miss,95,71,Defender
Gonçalo Guedes,Miss,76,32,Forward
C. Beauvue,Miss,93,51,Forward
Eraso,Miss,78,48,Midfielder
C. Beauvue,Miss,86,57,Forward
Gonçalo Guedes,Miss,90,33,Forward
Gonçalo Guedes,Miss,82,30,Forward
Rodrigo,Miss,95,64,Forward
C. Beauvue,Miss,57,35,Forward
Eraso,Miss,89,37,Midfielder
Gumbau,Miss,75,59,Midfielder
Rodrigo,GOAL,94,48,Forward
Rodrigo,Miss,76,45,Forward
Santi Mina,Miss,81,54,Forward
Santi Mina,Miss,97,42,Forward
K. Benzema,Miss,88,59,Forward
Marco Asensio,Miss,86,49,Midfielder
Isco,Miss,73,24,Midfielder
Vitolo,Miss,95,65,Midfielder
Cristiano Ronaldo,Miss,91,34,Forward
T. Kroos,Miss,80,62,Midfielder
Cristiano Ronaldo,Miss,81,64,Forward
Nacho,Miss,82,62,Defender
Marco Asensio,Miss,78,66,Midfielder
Cristiano Ronaldo,Miss,93,43,Forward
Marcelo,Miss,78,25,Defender
K. Benzema,Miss,89,45,Forward
Casemiro,GOAL,95,44,Midfielder
Isco,Miss,73,51,Midfielder
Isco,Miss,87,28,Midfielder
Marco Asensio,GOAL,73,42,Midfielder
Marcelo,Miss,90,30,Defender
T. Kroos,Miss,72,45,Midfielder
Casemiro,Miss,71,65,Midfielder
Cristiano Ronaldo,Miss,83,36,Forward
Isco,GOAL,93,40,Midfielder
Marcos Llorente,Miss,73,59,Midfielder
Cristiano Ronaldo,Miss,90,34,Forward
Sergio Ramos,Miss,87,52,Defender
L. Rémy,Miss,93,28,Forward
Lucas Vázquez,Miss,87,31,Forward
J. Calleri,Miss,89,58,Forward
L. Suárez,Miss,90,47,Forward
N. Amrabat,Miss,85,32,Forward
L. Messi,Miss,90,67,Forward
Gabriel,Miss,79,40,Midfielder
Paco Alcácer,Miss,96,74,Forward
L. Suárez,GOAL,98,55,Forward
N. El Zhar,Miss,78,75,Midfielder
A. Szymanowski,Miss,89,34,Midfielder
N. Amrabat,Miss,94,20,Forward
C. Beauvue,Miss,88,61,Forward
N. Amrabat,Miss,87,72,Forward
Gabriel,Miss,74,62,Midfielder
Paco Alcácer,Miss,93,34,Forward
L. Suárez,GOAL,90,61,Forward
N. Amrabat,Miss,78,66,Forward
N. Amrabat,Miss,90,36,Forward
A. Szymanowski,Miss,88,25,Midfielder
Zaldúa,Miss,74,63,Defender
C. Beauvue,Miss,90,55,Forward
N. El Zhar,Miss,71,48,Midfielder
L. Suárez,Miss,90,40,Forward
Aleix Vidal,Miss,90,58,Midfielder
Gumbau,Miss,81,33,Midfielder
L. Messi,Miss,79,39,Forward
L. Suárez,Miss,93,34,Forward
L. Messi,Miss,97,34,Forward
Paulinho,GOAL,94,41,Midfielder
N. Amrabat,Miss,90,30,Forward
Sergi Enrich,Miss,91,38,Forward
Arbilla,Miss,71,22,Defender
Paulo Oliveira,Miss,95,31,Defender
Sergi Enrich,Miss,89,47,Forward
Iván Alejo,Miss,80,74,Midfielder
G. Escalante,GOAL,97,50,Midfielder
Víctor Camarasa,Miss,75,62,Midfielder
Sergi Enrich,Miss,68,41,Forward
Paulo Oliveira,Miss,96,51,Defender
Sergio León,Miss,91,43,Forward
T. Inui,Miss,77,54,Midfielder
Sergio León,Miss,89,67,Forward
Iván Alejo,Miss,87,74,Midfielder
Charles,GOAL,89,57,Forward
Charles,Miss,90,58,Forward
David Juncà,Miss,70,36,Defender
T. Inui,Miss,57,23,Midfielder
Sergi Enrich,GOAL,89,59,Forward
Kike García,Miss,88,39,Forward
Sergio León,Miss,88,40,Forward
Aduriz,Miss,88,44,Forward
Aduriz,Miss,91,26,Forward
Iñigo Córdoba,Miss,91,32,Midfielder
Trigueros,GOAL,83,50,Midfielder
Pablo Fornals,Miss,75,40,Midfielder
C. Bacca,Miss,88,51,Forward
Iñigo Córdoba,Miss,75,39,Midfielder
Raúl García,Miss,92,38,Midfielder
Rodri,Miss,76,51,Midfielder
Iñigo Córdoba,Miss,83,47,Midfielder
Mario,Miss,71,60,Defender
Raúl García,Miss,82,67,Midfielder
Unai Núñez,Miss,89,64,Defender
Mikel Rico,Miss,79,69,Midfielder
Balenziaga,Miss,90,32,Defender
Iñaki Williams,Miss,84,74,Forward
Aduriz,GOAL,91,63,Forward
Aduriz,Miss,87,45,Forward
Susaeta,Miss,88,72,Midfielder
D. Cheryshev,Miss,83,46,Midfielder
Ager Aketxe,Miss,86,39,Midfielder
F. Vázquez,Miss,90,40,Midfielder
Maxi Gómez,GOAL,85,52,Forward
F. Vázquez,Miss,90,58,Midfielder
Maxi Gómez,Miss,93,43,Forward
F. Vázquez,Miss,87,58,Midfielder
L. Muriel,Miss,91,32,Forward
Pablo Sarabia,Miss,78,44,Midfielder
F. Vázquez,Miss,87,48,Midfielder
L. Muriel,GOAL,94,53,Forward
Nolito,Miss,97,32,Forward
Nolito,GOAL,91,34,Forward
Maxi Gómez,Miss,93,65,Forward
P. Hernández,Miss,91,44,Midfielder
S. Corchia,Miss,86,61,Defender
Hugo Mallo,Miss,92,62,Defender
S. N'Zonzi,Miss,83,46,Midfielder
G. Cabral,Miss,90,53,Defender
Maxi Gómez,Miss,94,44,Forward
J. Guidetti,Miss,83,66,Forward
L. Muriel,Miss,84,47,Forward
Hugo Mallo,Miss,95,45,Defender
P. Hernández,Miss,89,37,Midfielder
Z. Bakkali,Miss,89,40,Forward
Chory Castro,Miss,86,24,Midfielder
Gerard Valentín,Miss,79,64,Defender
Guilherme,Miss,71,70,Midfielder
R. Rosales,GOAL,85,70,Defender
A. Peñaranda,Miss,79,65,Forward
Fede Cartabia,Miss,90,69,Midfielder
Z. Bakkali,Miss,87,31,Forward
Lucas Pérez,GOAL,92,44,Forward
F. Valverde,Miss,77,62,Midfielder
Fede Cartabia,Miss,80,74,Midfielder
Chory Castro,Miss,88,24,Midfielder
E. Rolón,Miss,73,51,Midfielder
P. Baysse,Miss,69,32,Defender
Chory Castro,Miss,93,30,Midfielder
Lucas Pérez,Miss,90,63,Forward
F. Schär,GOAL,88,53,Defender
Chory Castro,GOAL,99,48,Midfielder
Borja Bastón,Miss,86,46,Forward
Borja Bastón,Miss,83,55,Forward
Borja Bastón,Miss,92,51,Forward
Gerard Valentín,Miss,94,69,Defender
F. Schär,Miss,75,65,Defender
Borja Bastón,GOAL,89,56,Forward
David López,Miss,96,56,Defender
J. Murillo,Miss,87,54,Defender
Andreas Pereira,Miss,75,49,Midfielder
Montoya,Miss,84,67,Defender
P. Piatti,Miss,91,35,Forward
Sergio García,Miss,88,42,Forward
David López,Miss,86,39,Defender
Víctor Sánchez,Miss,68,80,Midfielder
Sergio García,Miss,86,70,Forward
Jurado,Miss,95,60,Midfielder
Gerard Moreno,Miss,97,60,Forward
Rodrigo,Miss,78,30,Forward
Sergi Darder,Miss,80,35,Midfielder
G. Kondogbia,Miss,77,57,Midfielder
Naldo,Miss,89,52,Defender
Gerard Moreno,Miss,99,70,Forward
G. Kondogbia,GOAL,74,53,Midfielder
Rodrigo,Miss,96,67,Forward
Santi Mina,GOAL,91,47,Forward
Sergi Darder,Miss,77,40,Midfielder
Carlos Soler,Miss,88,58,Midfielder
Á. Correa,Miss,88,56,Forward
L. Modrić,Miss,69,67,Midfielder
L. Modrić,Miss,72,67,Midfielder
Thomas,Miss,74,43,Midfielder
Gabi,Miss,76,23,Midfielder
T. Kroos,Miss,88,31,Midfielder
Sergio Ramos,Miss,95,59,Defender
Marcelo,Miss,79,29,Defender
Cristiano Ronaldo,Miss,84,63,Forward
L. Modrić,Miss,88,59,Midfielder
Saúl,Miss,78,37,Midfielder
Y. Carrasco,Miss,71,62,Forward
Cristiano Ronaldo,Miss,83,49,Forward
K. Gameiro,Miss,92,64,Forward
Y. Carrasco,Miss,89,39,Forward
Cristiano Ronaldo,Miss,91,67,Forward
T. Kroos,Miss,75,31,Midfielder
Cristiano Ronaldo,Miss,88,66,Forward
J. Calleri,Miss,88,56,Forward
José Luis Morales,Miss,91,30,Midfielder
E. Ünal,Miss,90,27,Forward
Jonathan Viera,Miss,87,57,Midfielder
E. Bardhi,Miss,83,48,Midfielder
C. Doukouré,Miss,95,59,Midfielder
E. Bardhi,Miss,74,38,Midfielder
José Luis Morales,Miss,87,27,Midfielder
Tana,Miss,84,56,Midfielder
J. Calleri,Miss,90,62,Forward
Jason,Miss,89,70,Midfielder
Tana,Miss,82,47,Midfielder
Vicente Gómez,Miss,71,39,Midfielder
Vitolo,Miss,88,37,Midfielder
C. Doukouré,GOAL,92,49,Midfielder
L. Rémy,Miss,88,24,Forward
Jason,GOAL,89,69,Midfielder
Borja García,Miss,76,28,Midfielder
Borja García,Miss,87,38,Midfielder
Willian José,GOAL,94,39,Forward
A. Januzaj,Miss,81,63,Midfielder
Íñigo Martínez,Miss,87,34,Defender
Álex Granell,Miss,81,39,Midfielder
Mikel Oyarzabal,Miss,80,40,Midfielder
Pablo Maffeo,Miss,88,69,Defender
Íñigo Martínez,Miss,92,55,Defender
Borja García,Miss,87,45,Midfielder
Mikel Oyarzabal,Miss,89,64,Midfielder
J. Mojica,Miss,81,27,Defender
Borja García,Miss,88,32,Midfielder
A. Januzaj,Miss,93,60,Midfielder
Portu,Miss,89,50,Midfielder
Álex Granell,Miss,73,59,Midfielder
C. Stuani,GOAL,97,45,Forward
A. Januzaj,Miss,78,69,Midfielder
A. Januzaj,Miss,89,64,Midfielder
Mikel Oyarzabal,Miss,89,47,Midfielder
A. Januzaj,Miss,79,30,Midfielder
C. Stuani,Miss,94,56,Forward
C. Stuani,Miss,90,50,Forward
Jorge Molina,Miss,95,55,Forward
Markel Bergara,Miss,97,49,Midfielder
Markel Bergara,GOAL,98,49,Midfielder
Munir,Miss,92,43,Forward
Jorge Molina,Miss,92,57,Forward
Jorge Molina,Miss,86,48,Forward
Alfonso Pedraza,Miss,94,28,Midfielder
Medrán,Miss,90,55,Midfielder
Ángel,GOAL,91,43,Forward
Medrán,Miss,78,63,Midfielder
Ángel,Miss,88,65,Forward
Portillo,Miss,88,56,Midfielder
Ángel,GOAL,81,51,Forward
Ángel,Miss,92,58,Forward
F. Fajr,Miss,87,56,Midfielder
Alexis,Miss,89,47,Defender
Manu García,Miss,80,25,Midfielder
C. Santos,GOAL,91,39,Forward
Manu García,Miss,71,38,Midfielder
Alfonso Pedraza,Miss,83,36,Midfielder
M. Arambarri,Miss,68,43,Midfielder
Aarón,Miss,81,36,Defender
Mario Hermoso,Miss,92,59,Defender
David López,Miss,92,50,Defender
Juan Cala,Miss,94,61,Defender
Jorge Molina,Miss,91,51,Forward
Sergi Darder,Miss,78,58,Midfielder
Aarón,Miss,79,27,Defender
Ángel,Miss,81,64,Forward
Sergi Darder,Miss,75,49,Midfielder
Gerard Moreno,GOAL,93,42,Forward
Ángel,Miss,79,54,Forward
Djené,Miss,94,46,Defender
Gerard Moreno,Miss,83,70,Forward
Jorge Molina,Miss,78,54,Forward
José Luis Morales,Miss,88,22,Midfielder
Koke,Miss,73,51,Midfielder
Jason,Miss,88,54,Midfielder
José Luis Morales,Miss,79,27,Midfielder
K. Gameiro,Miss,91,65,Forward
Á. Correa,Miss,87,40,Forward
Saúl,Miss,80,49,Midfielder
Á. Correa,Miss,93,28,Forward
K. Gameiro,GOAL,96,45,Forward
E. Ünal,Miss,95,46,Forward
Á. Correa,Miss,75,38,Forward
K. Gameiro,Miss,91,71,Forward
E. Ünal,Miss,72,47,Forward
E. Ünal,Miss,94,40,Forward
K. Gameiro,GOAL,89,56,Forward
Gabi,Miss,88,59,Midfielder
José Luis Morales,Miss,51,0,Midfielder
A. Griezmann,GOAL,96,41,Forward
K. Gameiro,Miss,89,65,Forward
A. Griezmann,GOAL,90,43,Forward
Fernando Torres,Miss,88,40,Forward
E. Bardhi,Miss,80,28,Midfielder
Fernando Torres,Miss,90,60,Forward
Fernando Torres,Miss,87,43,Forward
Ivi,Miss,73,27,Forward
Nano,Miss,94,38,Forward
Ivi,Miss,92,30,Forward
S. Moore,Miss,79,60,Defender
L. Muriel,Miss,78,39,Forward
Pablo Fornals,Miss,90,36,Midfielder
R. Soriano,Miss,80,28,Midfielder
R. Soriano,Miss,86,66,Midfielder
Pablo Sarabia,Miss,85,69,Midfielder
Pablo Sarabia,Miss,87,69,Midfielder
C. Bakambu,GOAL,94,46,Forward
J. Correa,Miss,88,32,Midfielder
C. Bacca,Miss,89,43,Forward
F. Vázquez,Miss,78,33,Midfielder
Pablo Fornals,Miss,77,65,Midfielder
Mario,Miss,94,67,Defender
R. Soriano,Miss,80,71,Midfielder
É. Banega,Miss,69,19,Midfielder
Rodri,Miss,72,78,Midfielder
Pablo Fornals,Miss,87,45,Midfielder
É. Banega,Miss,76,56,Midfielder
C. Bacca,GOAL,90,57,Forward
R. Soriano,Miss,90,65,Midfielder
C. Lenglet,GOAL,93,58,Defender
F. Vázquez,GOAL,81,52,Midfielder
Pablo Sarabia,Miss,94,36,Midfielder
L. Muriel,Miss,80,21,Forward
L. Muriel,Miss,86,32,Forward
Pablo Fornals,Miss,77,61,Midfielder
L. Muriel,Miss,87,60,Forward
C. Bakambu,Miss,89,41,Forward
C. Bacca,Miss,92,67,Forward
Aduriz,Miss,91,14,Forward
Unai Núñez,Miss,88,55,Defender
Mikel Rico,Miss,83,48,Midfielder
Susaeta,GOAL,86,44,Midfielder
Adrián López,Miss,96,63,Forward
Fede Cartabia,Miss,71,78,Midfielder
Adrián López,Miss,91,35,Forward
C. Borges,Miss,87,37,Midfielder
F. Valverde,Miss,89,65,Midfielder
Adrián López,GOAL,97,54,Forward
Fede Cartabia,Miss,83,72,Midfielder
A. Laporte,Miss,92,30,Defender
De Marcos,Miss,78,40,Defender
Fede Cartabia,Miss,75,61,Midfielder
Iñaki Williams,GOAL,92,57,Forward
Mikel Rico,Miss,82,61,Midfielder
Iturraspe,Miss,74,53,Midfielder
Adrián López,Miss,90,38,Forward
F. Schär,GOAL,95,56,Defender
Iñaki Williams,Miss,92,55,Forward
Fede Cartabia,Miss,88,63,Midfielder
Adrián López,Miss,93,45,Forward
Aduriz,Miss,85,45,Forward
Juanfran,Miss,90,52,Defender
Paulinho,Miss,78,32,Midfielder
Rodrigo,Miss,86,37,Forward
I. Rakitić,Miss,75,57,Midfielder
L. Messi,Miss,83,53,Forward
S. Zaza,Miss,83,39,Forward
Iniesta,Miss,80,58,Midfielder
L. Suárez,Miss,97,64,Forward
L. Messi,Miss,89,59,Forward
G. Kondogbia,Miss,80,36,Midfielder
S. Zaza,Miss,84,34,Forward
T. Vermaelen,Miss,93,52,Defender
L. Messi,Miss,93,28,Forward
Rodrigo,GOAL,97,47,Forward
Gonçalo Guedes,Miss,88,32,Forward
L. Suárez,Miss,78,45,Forward
Jordi Alba,GOAL,93,47,Defender
Paulinho,Miss,93,47,Midfielder
Andreas Pereira,Miss,87,74,Midfielder
S. Zaza,Miss,93,35,Forward
Lucas Vázquez,Miss,87,39,Forward
Cristiano Ronaldo,Miss,71,63,Forward
Cristiano Ronaldo,Miss,96,65,Forward
K. Benzema,GOAL,96,49,Forward
Daniel Carvajal,Miss,94,66,Defender
Isco,Miss,85,66,Midfielder
Recio,Miss,72,71,Midfielder
D. Rolán,GOAL,90,45,Forward
Casemiro,Miss,70,31,Midfielder
Casemiro,GOAL,90,49,Midfielder
Chory Castro,Miss,96,40,Midfielder
K. Benzema,Miss,92,65,Forward
Cristiano Ronaldo,Miss,85,50,Forward
D. Rolán,Miss,89,36,Forward
Cristiano Ronaldo,Miss,89,55,Forward
R. Varane,Miss,88,43,Defender
A. Peñaranda,Miss,71,54,Forward
T. Kroos,Miss,83,37,Midfielder
Recio,Miss,73,48,Midfielder
Adrián,Miss,71,39,Midfielder
Chory Castro,GOAL,72,46,Midfielder
Cristiano Ronaldo,Miss,89,59,Forward
Cristiano Ronaldo,GOAL,95,46,Forward
R. Rosales,Miss,90,70,Defender
C. Stuani,Miss,78,35,Forward
Víctor Camarasa,Miss,73,33,Midfielder
Portu,Miss,97,64,Midfielder
A. Guardado,Miss,82,35,Midfielder
R. Durmisi,Miss,90,26,Defender
C. Stuani,Miss,89,51,Forward
A. Guardado,Miss,88,32,Midfielder
Sergio León,Miss,89,65,Forward
Víctor Camarasa,Miss,75,36,Midfielder
Pablo Maffeo,Miss,78,83,Defender
A. Guardado,Miss,91,43,Midfielder
Portu,GOAL,87,51,Midfielder
C. Stuani,Miss,83,69,Forward
Muniesa,Miss,89,64,Defender
Aday,Miss,87,25,Defender
Pablo Maffeo,Miss,89,68,Defender
Aday,Miss,83,48,Defender
J. Mojica,Miss,90,26,Defender
Álex Granell,Miss,77,19,Midfielder
Cristian Tello,Miss,88,39,Forward
Portu,GOAL,96,57,Midfielder
Cristian Tello,GOAL,89,64,Forward
Diego Llorente,Miss,92,54,Defender
A. Januzaj,Miss,86,77,Midfielder
Zurutuza,Miss,96,58,Midfielder
L. Rémy,Miss,94,35,Forward
Tana,GOAL,97,43,Midfielder
Willian José,GOAL,92,41,Forward
Míchel,Miss,96,71,Defender
Diego Llorente,Miss,87,49,Defender
A. Januzaj,Miss,89,38,Midfielder
Willian José,Miss,88,42,Forward
Willian José,Miss,75,48,Forward
Mikel Oyarzabal,Miss,89,57,Midfielder
L. Rémy,Miss,80,51,Forward
Willian José,Miss,91,37,Forward
Willian José,Miss,92,51,Forward
A. Januzaj,GOAL,92,35,Midfielder
Jonathan Viera,GOAL,67,50,Midfielder
Diego Llorente,Miss,90,43,Defender
Illarramendi,Miss,80,31,Midfielder
Illarramendi,Miss,87,37,Midfielder
L. Rémy,Miss,86,51,Forward
L. Rémy,Miss,88,51,Forward
Iago Aspas,Miss,90,33,Forward
Iago Aspas,Miss,79,28,Forward
Jonny,Miss,76,22,Defender
Gumbau,Miss,73,47,Midfielder
Iago Aspas,Miss,81,35,Forward
Maxi Gómez,Miss,91,56,Forward
P. Sisto,Miss,92,64,Midfielder
Hugo Mallo,Miss,87,75,Defender
P. Sisto,Miss,79,36,Midfielder
Raúl García,Miss,67,58,Defender
P. Sisto,Miss,83,31,Midfielder
A. Szymanowski,Miss,88,40,Midfielder
N. El Zhar,Miss,70,52,Midfielder
A. Szymanowski,Miss,90,51,Midfielder
Iago Aspas,Miss,89,60,Forward
J. Guidetti,Miss,89,47,Forward
J. Guidetti,Miss,91,57,Forward
Guerrero,Miss,93,60,Forward
Charles,Miss,87,27,Forward
Carlos Vigaray,Miss,88,60,Defender
C. Santos,Miss,90,60,Forward
T. Inui,Miss,95,33,Midfielder
Joan Jordán,GOAL,86,41,Midfielder
Sergi Enrich,Miss,76,63,Forward
Manu García,Miss,77,48,Midfielder
Charles,Miss,90,62,Forward
Tomás Pina,Miss,71,40,Midfielder
Joan Jordán,Miss,69,71,Midfielder
Joan Jordán,Miss,76,72,Midfielder
Charles,GOAL,95,57,Forward
Charles,Miss,90,38,Forward
Ibai Gómez,Miss,78,53,Midfielder
Burgui,GOAL,74,33,Midfielder
F. Vázquez,Miss,94,41,Midfielder
Nolito,Miss,80,29,Forward
Adrián López,Miss,88,32,Forward
Sergio Escudero,Miss,90,32,Defender
G. Mercado,Miss,89,59,Defender
Nolito,Miss,81,45,Forward
Adrián López,Miss,87,57,Forward
Fede Cartabia,Miss,87,71,Midfielder
W. Ben Yedder,GOAL,89,36,Forward
Lucas Pérez,Miss,97,33,Forward
Adrián López,Miss,86,33,Forward
W. Ben Yedder,Miss,82,70,Forward
F. Vázquez,Miss,91,36,Midfielder
M. Krohn-Dehli,GOAL,77,47,Midfielder
F. Andone,Miss,91,50,Forward
Lucas Pérez,Miss,75,63,Forward
Guilherme,Miss,79,60,Midfielder
Juanfran,Miss,88,67,Defender
Pablo Sarabia,Miss,80,40,Midfielder
W. Ben Yedder,Miss,98,55,Forward
Guilherme,Miss,92,52,Midfielder
S. Moore,Miss,81,69,Defender
A. Peñaranda,Miss,91,44,Forward
Recio,Miss,86,37,Midfielder
Adrián,Miss,60,42,Midfielder
Diego González,Miss,79,51,Defender
Keko,Miss,75,66,Midfielder
A. Peñaranda,Miss,79,59,Forward
Recio,Miss,86,63,Midfielder
Diego González,Miss,89,44,Defender
Recio,Miss,92,33,Midfielder
Diego González,Miss,91,31,Defender
Keko,Miss,77,64,Midfielder
D. Rolán,Miss,90,34,Forward
Borja Bastón,Miss,95,52,Forward
Chory Castro,Miss,80,36,Midfielder
Adrián,Miss,74,26,Midfielder
