player,outcome,x,y,role
A. Yarmolenko,Miss,83,75,Forward
Caiuby,GOAL,96,55,Midfielder
P. Aubameyang,Miss,89,45,Forward
S. Kagawa,GOAL,87,60,Midfielder
Bartra,Miss,98,43,Defender
Ja-Cheol Koo,Miss,76,63,Midfielder
S. Kagawa,Miss,83,43,Midfielder
M. Dahoud,Miss,91,58,Midfielder
S. Kagawa,Miss,90,38,Midfielder
M. Gregoritsch,Miss,94,62,Forward
D. Baier,Miss,77,50,Midfielder
M. Gregoritsch,Miss,77,34,Forward
Caiuby,Miss,93,42,Midfielder
C. Pulisic,Miss,74,60,Midfielder
M. Gregoritsch,Miss,92,48,Forward
P. Aubameyang,Miss,90,43,Forward
Caiuby,Miss,89,33,Midfielder
C. Pulisic,Miss,95,59,Midfielder
Caiuby,Miss,91,34,Midfielder
G. Sakai,Miss,70,37,Defender
F. Bartels,Miss,86,73,Midfielder
T. Delaney,Miss,92,36,Midfielder
I. Belfodil,Miss,89,42,Forward
K. Papadopoulos,Miss,88,45,Defender
B. Wood,Miss,92,40,Forward
G. Sakai,Miss,70,36,Defender
T. Ito,Miss,93,26,Midfielder
A. Hahn,Miss,88,46,Forward
G. Sakai,Miss,83,38,Defender
B. Wood,Miss,87,45,Forward
A. Hunt,Miss,87,37,Midfielder
A. Hahn,Miss,89,35,Forward
F. Bartels,Miss,87,29,Midfielder
A. Hahn,Miss,83,54,Forward
A. Hahn,Miss,91,42,Forward
B. Wood,Miss,96,67,Forward
F. Bartels,Miss,89,38,Midfielder
T. Gebre Selassie,Miss,88,74,Defender
A. Hunt,Miss,78,67,Midfielder
A. Diallo,Miss,95,46,Defender
F. Frei,Miss,78,54,Midfielder
D. Latza,Miss,82,37,Midfielder
Y. Muto,Miss,90,40,Forward
Y. Mallı,Miss,83,49,Midfielder
Y. Mallı,Miss,92,58,Midfielder
D. Origi,Miss,92,59,Forward
J. Guilavogui,GOAL,93,53,Midfielder
Y. Mallı,Miss,91,55,Midfielder
G. Donati,Miss,85,69,Defender
A. Maxim,Miss,71,51,Midfielder
G. Donati,Miss,87,67,Defender
Y. Muto,GOAL,88,52,Forward
V. Fischer,Miss,93,28,Forward
K. Coman,Miss,75,53,Forward
R. Kent,Miss,87,33,Midfielder
A. Robben,Miss,98,64,Midfielder
A. Robben,Miss,100,62,Midfielder
K. Coman,Miss,82,32,Forward
Thiago Alcântara,Miss,74,31,Midfielder
Javi Martínez,Miss,91,55,Midfielder
A. Robben,Miss,80,53,Midfielder
Javi Martínez,Miss,90,41,Midfielder
M. Frantz,Miss,81,38,Midfielder
R. Kent,Miss,85,37,Midfielder
M. Frantz,Miss,92,52,Midfielder
A. Robben,Miss,88,67,Midfielder
K. Coman,GOAL,90,52,Forward
F. Niederlechner,Miss,92,29,Forward
R. Lewandowski,Miss,85,46,Forward
R. Lewandowski,Miss,92,45,Forward
A. Robben,Miss,84,62,Midfielder
Thiago Alcântara,GOAL,75,51,Midfielder
R. Lewandowski,GOAL,88,63,Forward
C. Günter,Miss,81,22,Defender
C. Tolisso,Miss,88,51,Midfielder
A. Robben,Miss,83,67,Midfielder
S. Rudy,Miss,74,50,Midfielder
J. Kimmich,GOAL,95,52,Defender
M. Philipp,Miss,78,30,Forward
P. Aubameyang,GOAL,91,37,Forward
J. Augustin,Miss,89,36,Forward
M. Sabitzer,GOAL,95,51,Midfielder
P. Aubameyang,Miss,89,57,Forward
N. Şahin,Miss,83,48,Midfielder
Y. Poulsen,GOAL,97,50,Forward
Bruma,Miss,88,29,Forward
A. Yarmolenko,Miss,82,48,Forward
M. Philipp,Miss,86,42,Forward
D. Zagadou,Miss,92,51,Defender
C. Pulisic,Miss,94,60,Midfielder
J. Weigl,Miss,82,74,Midfielder
M. Halstenberg,Miss,79,15,Defender
G. Castro,Miss,82,45,Midfielder
P. Aubameyang,Miss,91,65,Forward
A. Yarmolenko,Miss,93,57,Forward
P. Aubameyang,Miss,82,50,Forward
A. Yarmolenko,Miss,90,62,Forward
N. Amiri,Miss,72,73,Midfielder
S. Wagner,Miss,93,60,Forward
M. Hinteregger,Miss,73,19,Defender
N. Amiri,Miss,94,17,Midfielder
D. Geiger,Miss,68,59,Midfielder
K. Danso,Miss,71,55,Defender
A. Finnbogason,Miss,92,46,Forward
M. Hinteregger,Miss,64,29,Defender
Caiuby,Miss,90,32,Midfielder
K. Demirbay,Miss,67,40,Midfielder
M. Uth,Miss,91,45,Forward
D. Geiger,Miss,73,70,Midfielder
A. Kramarić,Miss,86,30,Forward
B. Hübner,Miss,95,54,Defender
A. Kramarić,Miss,84,36,Forward
B. Hübner,GOAL,93,46,Defender
S. Wagner,Miss,91,54,Forward
S. Zuber,Miss,86,33,Midfielder
S. Zuber,Miss,93,35,Midfielder
A. Kramarić,Miss,92,42,Forward
D. Geiger,Miss,74,33,Midfielder
S. Zuber,Miss,78,38,Midfielder
S. Wagner,Miss,91,50,Forward
D. Baier,Miss,76,27,Midfielder
Ja-Cheol Koo,Miss,84,55,Midfielder
M. Gregoritsch,GOAL,85,35,Forward
S. Wagner,Miss,86,39,Forward
K. Danso,Miss,94,48,Defender
D. Geiger,Miss,84,58,Midfielder
M. Uth,GOAL,82,54,Forward
M. Gregoritsch,Miss,89,45,Forward
P. Kadeřábek,Miss,88,66,Defender
F. Di Santo,Miss,75,70,Forward
G. Burgstaller,Miss,90,52,Forward
A. Harit,Miss,79,39,Midfielder
L. Goretzka,Miss,77,34,Midfielder
N. Stark,Miss,73,65,Defender
F. Di Santo,Miss,91,48,Forward
G. Burgstaller,GOAL,89,63,Forward
V. Darida,Miss,80,71,Midfielder
L. Goretzka,Miss,79,79,Midfielder
T. Kehrer,Miss,89,37,Defender
T. Delaney,Miss,91,53,Midfielder
Raffael,Miss,90,59,Forward
T. Hazard,Miss,88,62,Forward
L. Stindl,GOAL,95,34,Forward
T. Delaney,Miss,79,45,Midfielder
N. Elvedi,Miss,94,42,Defender
J. Vestergaard,GOAL,87,41,Defender
P. Bargfrede,Miss,76,43,Midfielder
O. Wendt,Miss,89,76,Defender
T. Delaney,Miss,92,51,Midfielder
F. Bartels,Miss,85,68,Midfielder
T. Hazard,Miss,82,49,Forward
T. Hazard,Miss,73,43,Forward
T. Delaney,Miss,74,58,Midfielder
F. Kainz,Miss,82,44,Midfielder
Z. Junuzović,Miss,79,44,Midfielder
T. Hazard,Miss,95,35,Forward
F. Johnson,Miss,85,66,Midfielder
I. Hajrović,Miss,75,44,Midfielder
I. Belfodil,Miss,91,55,Forward
I. Traoré,Miss,75,57,Midfielder
Z. Junuzović,Miss,80,38,Midfielder
L. Stindl,Miss,88,53,Forward
M. Cuisance,Miss,87,34,Midfielder
Z. Junuzović,Miss,73,54,Midfielder
Z. Junuzović,Miss,89,55,Midfielder
N. Moisander,Miss,74,34,Defender
J. Eggestein,Miss,88,43,Forward
L. Bender,Miss,73,37,Midfielder
L. Bender,Miss,95,48,Midfielder
S. Bender,Miss,92,51,Defender
P. Retsos,Miss,95,41,Defender
L. Bailey,Miss,91,74,Forward
J. Tah,Miss,89,46,Defender
K. Volland,Miss,88,35,Forward
L. Bender,GOAL,95,41,Midfielder
L. Bender,Miss,95,46,Midfielder
J. Guilavogui,Miss,73,58,Midfielder
M. Arnold,Miss,72,44,Midfielder
J. Guilavogui,Miss,87,58,Midfielder
M. Arnold,Miss,86,40,Midfielder
Y. Mallı,Miss,94,37,Midfielder
D. Origi,GOAL,93,55,Forward
J. Brandt,Miss,77,68,Midfielder
L. Bailey,Miss,87,77,Forward
L. Alario,GOAL,91,51,Forward
L. Bender,Miss,76,42,Midfielder
K. Volland,Miss,90,33,Forward
J. Błaszczykowski,GOAL,86,54,Midfielder
D. Didavi,Miss,69,36,Midfielder
D. Origi,Miss,84,52,Forward
D. Origi,Miss,76,35,Forward
V. Osimhen,Miss,87,50,Forward
A. Maxim,GOAL,92,63,Midfielder
Walace,GOAL,92,67,Midfielder
A. Hahn,Miss,98,65,Forward
B. Wood,Miss,91,59,Forward
A. Maxim,Miss,86,62,Midfielder
L. Öztunali,Miss,90,69,Midfielder
D. Latza,Miss,73,28,Midfielder
A. Maxim,Miss,78,29,Midfielder
A. Hahn,Miss,92,62,Forward
A. Maxim,Miss,77,75,Midfielder
S. Bell,GOAL,97,60,Defender
T. Ito,Miss,89,47,Midfielder
D. Brosinski,Miss,65,20,Defender
D. Latza,GOAL,81,30,Midfielder
D. Latza,Miss,80,27,Midfielder
S. Serdar,Miss,90,77,Midfielder
S. Serdar,Miss,69,43,Midfielder
J. Gbamin,Miss,75,60,Midfielder
S. Salihović,Miss,85,40,Midfielder
S. Schipplock,Miss,88,56,Forward
S. Haller,GOAL,88,49,Forward
K. Karaman,Miss,76,60,Forward
M. Ostrzolek,Miss,97,38,Defender
S. Sané,Miss,96,39,Defender
M. Harnik,Miss,83,35,Forward
M. Gaćinović,Miss,77,64,Midfielder
M. Wolf,Miss,92,74,Midfielder
A. Rebić,Miss,91,29,Forward
S. Sané,GOAL,95,50,Defender
M. Harnik,Miss,89,60,Forward
M. Wolf,Miss,81,65,Midfielder
T. Chandler,Miss,72,59,Defender
K. Boateng,Miss,73,58,Midfielder
M. Gaćinović,Miss,72,63,Midfielder
J. Willems,Miss,88,40,Defender
I. Bebou,Miss,91,53,Forward
A. Barkok,Miss,80,63,Midfielder
S. Sané,Miss,82,26,Defender
F. Klaus,Miss,79,35,Midfielder
Jonathas,Miss,86,61,Forward
A. Rebić,GOAL,78,38,Forward
K. Rausch,Miss,81,38,Defender
Y. Ōsako,Miss,89,58,Forward
L. Klünter,Miss,74,73,Defender
A. Donis,Miss,88,25,Forward
F. Sørensen,Miss,89,44,Defender
M. Jojić,Miss,90,76,Midfielder
Y. Ōsako,Miss,95,44,Forward
D. Heintz,Miss,95,45,Defender
L. Bittencourt,Miss,76,39,Midfielder
A. Donis,Miss,77,49,Forward
S. Zoller,Miss,89,38,Forward
M. Jojić,Miss,74,74,Midfielder
M. Lehmann,Miss,72,36,Midfielder
A. Donis,Miss,90,49,Forward
H. Badstuber,Miss,93,47,Defender
J. Brekalo,Miss,79,47,Midfielder
J. Brekalo,Miss,87,51,Midfielder
A. Donis,Miss,96,42,Forward
A. Donis,GOAL,89,52,Forward
A. Donis,Miss,90,27,Forward
A. Donis,Miss,69,57,Forward
M. Jojić,Miss,71,58,Midfielder
J. Brekalo,Miss,85,79,Midfielder
C. Pizarro,Miss,89,40,Forward
L. Bittencourt,Miss,93,48,Midfielder
A. Donis,Miss,83,51,Forward
C. Pizarro,Miss,92,32,Forward
T. Baumgartl,Miss,89,69,Defender
A. Donis,Miss,79,40,Forward
M. Lehmann,Miss,71,34,Midfielder
C. Akolo,Miss,91,60,Forward
A. Beck,Miss,85,74,Defender
D. Heintz,GOAL,78,56,Defender
D. Ginczek,Miss,93,72,Forward
D. Aogo,Miss,79,41,Defender
C. Akolo,GOAL,87,54,Forward
S. Guirassy,Miss,91,39,Forward
N. Keïta,Miss,72,30,Midfielder
M. Sabitzer,Miss,92,65,Midfielder
Y. Poulsen,Miss,96,51,Forward
M. Sabitzer,GOAL,78,60,Midfielder
O. Mangala,Miss,78,36,Midfielder
T. Asano,Miss,83,43,Forward
N. Keïta,Miss,83,26,Midfielder
T. Werner,Miss,78,44,Forward
Y. Poulsen,Miss,77,50,Forward
T. Asano,Miss,89,28,Forward
T. Asano,Miss,94,56,Forward
O. Mangala,Miss,78,55,Midfielder
O. Mangala,Miss,76,33,Midfielder
E. Forsberg,Miss,83,35,Midfielder
C. Akolo,Miss,95,68,Forward
K. Kampl,Miss,88,31,Midfielder
M. Sabitzer,Miss,77,73,Midfielder
Y. Poulsen,Miss,93,59,Forward
M. Sabitzer,Miss,74,59,Midfielder
J. Augustin,Miss,91,32,Forward
K. Kampl,Miss,87,38,Midfielder
J. Brekalo,Miss,70,41,Midfielder
S. Guirassy,Miss,94,49,Forward
T. Delaney,Miss,78,41,Midfielder
S. Guirassy,Miss,93,54,Forward
L. Augustinsson,Miss,86,29,Defender
D. Heintz,Miss,87,53,Defender
D. Maroh,Miss,83,48,Defender
S. Guirassy,Miss,78,33,Forward
I. Belfodil,Miss,76,67,Forward
Z. Junuzović,Miss,93,40,Midfielder
I. Belfodil,Miss,90,48,Forward
S. Guirassy,Miss,90,54,Forward
Y. Ōsako,Miss,80,42,Forward
I. Belfodil,Miss,93,49,Forward
M. Eggestein,Miss,94,42,Midfielder
L. Sané,Miss,94,46,Defender
I. Hajrović,Miss,80,69,Midfielder
L. Bittencourt,Miss,77,51,Midfielder
M. Jojić,Miss,80,51,Midfielder
S. Guirassy,Miss,92,35,Forward
L. Klünter,Miss,76,53,Defender
S. Guirassy,Miss,98,55,Forward
K. Rausch,Miss,77,25,Defender
S. Guirassy,Miss,88,59,Forward
I. Hajrović,Miss,77,72,Midfielder
T. Delaney,Miss,96,45,Midfielder
D. Maroh,Miss,78,76,Defender
D. Heintz,Miss,72,29,Defender
L. Augustinsson,Miss,90,33,Defender
F. Niederlechner,Miss,92,45,Forward
V. Ibišević,Miss,94,68,Forward
S. Kalou,Miss,92,42,Forward
M. Plattenhardt,Miss,94,26,Defender
M. Terrazzino,Miss,83,54,Forward
P. Stenzel,Miss,79,73,Defender
N. Höfler,Miss,93,35,Midfielder
M. Leckie,Miss,88,37,Forward
J. Haberer,Miss,91,47,Midfielder
C. Günter,Miss,82,51,Defender
P. Stenzel,Miss,91,69,Defender
M. Plattenhardt,Miss,75,16,Defender
M. Frantz,Miss,72,55,Midfielder
J. Haberer,Miss,91,57,Midfielder
M. Frantz,Miss,85,51,Midfielder
F. Niederlechner,Miss,91,60,Forward
C. Söyüncü,Miss,60,38,Defender
M. Terrazzino,Miss,91,25,Forward
D. Selke,Miss,83,50,Forward
V. Lazaro,Miss,90,38,Midfielder
A. Maier,Miss,80,57,Midfielder
N. Petersen,Miss,82,64,Forward
M. Frantz,Miss,76,57,Midfielder
F. Johnson,GOAL,96,39,Midfielder
T. Hazard,Miss,95,49,Forward
L. Bailey,Miss,93,32,Forward
K. Havertz,Miss,93,56,Midfielder
L. Stindl,Miss,80,64,Forward
L. Alario,Miss,90,39,Forward
O. Wendt,Miss,88,30,Defender
F. Johnson,Miss,95,36,Midfielder
L. Stindl,Miss,86,27,Forward
L. Stindl,Miss,82,51,Forward
S. Bender,Miss,85,39,Defender
S. Bender,GOAL,88,41,Defender
Raffael,Miss,82,56,Forward
L. Bailey,Miss,72,78,Forward
L. Bailey,GOAL,83,58,Forward
J. Brandt,GOAL,90,31,Midfielder
I. Traoré,Miss,92,68,Midfielder
Raffael,Miss,83,34,Forward
K. Volland,GOAL,86,38,Forward
I. Traoré,Miss,91,62,Midfielder
Wendell,Miss,89,29,Defender
I. Traoré,Miss,86,61,Midfielder
J. Pohjanpalo,GOAL,89,49,Forward
T. Hazard,Miss,85,34,Forward
J. Pohjanpalo,Miss,88,67,Forward
T. Hazard,Miss,91,38,Forward
A. Harit,Miss,76,25,Midfielder
L. Goretzka,GOAL,86,57,Midfielder
M. Meyer,Miss,76,33,Midfielder
A. Harit,Miss,74,38,Midfielder
D. Latza,Miss,69,31,Midfielder
Y. Muto,Miss,93,67,Forward
F. Di Santo,Miss,83,65,Forward
Y. Muto,Miss,85,48,Forward
Naldo,Miss,92,51,Defender
G. Burgstaller,GOAL,97,51,Forward
Y. Konoplyanka,Miss,86,35,Midfielder
K. Kodro,Miss,93,60,Forward
Y. Konoplyanka,Miss,71,34,Midfielder
B. Oczipka,Miss,64,17,Defender
D. Caligiuri,Miss,84,74,Midfielder
M. Philipp,Miss,88,29,Forward
M. Philipp,Miss,88,70,Forward
M. Götze,Miss,88,41,Midfielder
N. Şahin,GOAL,91,45,Midfielder
A. Rebić,Miss,74,21,Forward
M. Wolf,Miss,77,57,Midfielder
S. Haller,Miss,86,39,Forward
M. Götze,Miss,73,69,Midfielder
P. Aubameyang,Miss,87,39,Forward
C. Salcedo,Miss,71,66,Defender
S. Haller,Miss,85,50,Forward
A. Rebić,Miss,90,37,Forward
M. Wolf,Miss,88,25,Midfielder
M. Philipp,Miss,74,36,Forward
K. Boateng,Miss,73,51,Midfielder
P. Aubameyang,Miss,89,57,Forward
P. Aubameyang,Miss,91,37,Forward
M. Philipp,GOAL,83,32,Forward
C. Pulisic,Miss,88,57,Midfielder
M. Wolf,GOAL,87,67,Midfielder
M. Gaćinović,Miss,92,52,Midfielder
A. Rebić,Miss,82,31,Forward
M. Philipp,Miss,89,33,Forward
C. Pulisic,Miss,69,52,Midfielder
S. Haller,Miss,90,45,Forward
M. Philipp,Miss,73,35,Forward
J. Sancho,Miss,94,35,Midfielder
N. Şahin,Miss,90,58,Midfielder
D. Zagadou,Miss,76,31,Defender
C. Pulisic,Miss,81,66,Midfielder
Caiuby,Miss,90,62,Midfielder
A. Finnbogason,Miss,89,64,Forward
R. Khedira,Miss,88,61,Midfielder
M. Gregoritsch,Miss,72,29,Forward
J. Schmid,Miss,71,60,Midfielder
M. Harnik,Miss,92,44,Forward
J. Gouweleeuw,Miss,91,66,Defender
M. Gregoritsch,GOAL,75,26,Forward
Caiuby,Miss,76,60,Midfielder
J. Schmid,Miss,90,59,Midfielder
Caiuby,Miss,75,73,Midfielder
Caiuby,Miss,84,70,Midfielder
W. Anton,Miss,66,45,Defender
M. Bakalorz,Miss,69,69,Midfielder
I. Bebou,Miss,88,25,Forward
Caiuby,Miss,89,37,Midfielder
N. Füllkrug,GOAL,89,41,Forward
Jonathas,Miss,87,55,Forward
Ja-Cheol Koo,Miss,90,48,Midfielder
N. Füllkrug,GOAL,88,37,Forward
Jonathas,Miss,81,67,Forward
M. Gregoritsch,Miss,92,51,Forward
A. Hahn,Miss,73,77,Forward
K. Coman,Miss,88,31,Forward
A. Robben,Miss,88,68,Midfielder
A. Robben,Miss,91,27,Midfielder
Douglas Santos,Miss,78,50,Defender
A. Vidal,Miss,77,44,Midfielder
C. Tolisso,GOAL,93,58,Midfielder
A. Hahn,Miss,80,46,Forward
A. Robben,Miss,79,67,Midfielder
A. Vidal,Miss,78,28,Midfielder
K. Coman,Miss,82,32,Forward
Thiago Alcântara,Miss,83,59,Midfielder
A. Robben,Miss,81,44,Midfielder
N. Süle,Miss,77,67,Defender
R. Lewandowski,Miss,90,65,Forward
M. Hummels,Miss,93,47,Defender
F. Kostić,Miss,81,29,Midfielder
F. Kostić,Miss,79,10,Midfielder
D. Alaba,Miss,78,34,Defender
A. Robben,Miss,91,59,Midfielder
C. Tolisso,Miss,94,48,Midfielder
A. Vidal,Miss,82,57,Midfielder
A. Robben,Miss,92,65,Midfielder
D. Alaba,Miss,74,40,Defender
R. Lewandowski,Miss,96,52,Forward
F. Grillitsch,Miss,87,59,Midfielder
A. Kramarić,Miss,87,35,Forward
S. Wagner,Miss,88,59,Forward
A. Kramarić,Miss,75,35,Forward
M. Uth,Miss,87,68,Forward
D. Didavi,Miss,83,61,Midfielder
D. Origi,Miss,87,56,Forward
D. Didavi,Miss,93,49,Midfielder
M. Arnold,Miss,79,50,Midfielder
M. Tisserand,Miss,92,46,Defender
A. Kramarić,Miss,84,60,Forward
D. Didavi,Miss,83,71,Midfielder
A. Kramarić,Miss,87,40,Forward
A. Kramarić,Miss,90,61,Forward
L. Dimata,Miss,84,59,Forward
B. Hübner,Miss,91,47,Defender
Y. Mallı,Miss,87,60,Midfielder
F. Uduokhai,Miss,90,74,Defender
S. Wagner,Miss,76,57,Forward
Camacho,Miss,84,44,Midfielder
A. Kramarić,Miss,80,40,Forward
K. Demirbay,Miss,45,48,Midfielder
F. Uduokhai,GOAL,94,43,Defender
M. Arnold,Miss,74,62,Midfielder
D. Alaba,Miss,84,37,Defender
Javi Martínez,Miss,95,52,Midfielder
T. Werner,Miss,95,38,Forward
Javi Martínez,Miss,93,45,Midfielder
Javi Martínez,Miss,91,45,Midfielder
J. Rodríguez,GOAL,89,57,Midfielder
Y. Poulsen,Miss,90,59,Forward
J. Rodríguez,Miss,80,37,Midfielder
S. Rudy,Miss,79,74,Midfielder
R. Lewandowski,Miss,91,47,Forward
R. Lewandowski,GOAL,84,56,Forward
M. Hummels,Miss,92,56,Defender
J. Rodríguez,Miss,89,43,Midfielder
Bruma,Miss,85,35,Forward
D. Alaba,Miss,97,33,Defender
J. Kimmich,Miss,77,63,Defender
A. Robben,Miss,86,49,Midfielder
J. Rodríguez,Miss,78,66,Midfielder
A. Robben,Miss,91,40,Midfielder
Javi Martínez,Miss,71,41,Midfielder
J. Rodríguez,Miss,82,62,Midfielder
J. Rodríguez,Miss,81,56,Midfielder
Thiago Alcântara,Miss,91,45,Midfielder
D. Zakaria,Miss,69,53,Midfielder
J. Vestergaard,Miss,89,60,Defender
T. Hazard,Miss,86,61,Forward
P. Kadeřábek,Miss,94,66,Defender
M. Uth,Miss,89,45,Forward
V. Grifo,Miss,87,28,Midfielder
P. Herrmann,Miss,90,66,Midfielder
M. Ginter,Miss,80,67,Defender
K. Demirbay,GOAL,83,47,Midfielder
N. Amiri,Miss,86,43,Midfielder
N. Amiri,Miss,76,53,Midfielder
D. Geiger,Miss,82,63,Midfielder
L. Stindl,Miss,87,40,Forward
N. Amiri,Miss,78,48,Midfielder
D. Geiger,Miss,77,39,Midfielder
K. Demirbay,Miss,82,49,Midfielder
N. Amiri,Miss,91,37,Midfielder
T. Hazard,Miss,74,27,Forward
N. Elvedi,Miss,90,39,Defender
L. Stindl,Miss,86,39,Forward
T. Hazard,GOAL,95,63,Forward
N. Amiri,Miss,97,36,Midfielder
K. Demirbay,Miss,75,24,Midfielder
S. Wagner,Miss,81,44,Forward
T. Hazard,Miss,90,68,Forward
M. Ginter,GOAL,89,40,Defender
S. Wagner,Miss,95,45,Forward
J. Vestergaard,GOAL,96,42,Defender
K. Demirbay,Miss,82,31,Midfielder
A. Kramarić,Miss,82,52,Forward
N. Amiri,Miss,90,22,Midfielder
K. Rekik,Miss,91,40,Defender
K. Papadopoulos,Miss,90,55,Defender
A. Ekdal,Miss,85,45,Midfielder
P. Skjelbred,Miss,75,46,Midfielder
A. Hahn,Miss,91,49,Forward
N. Stark,GOAL,97,60,Defender
Douglas Santos,Miss,75,58,Defender
S. Kalou,Miss,91,34,Forward
K. Rekik,GOAL,93,54,Defender
V. Lazaro,Miss,90,31,Midfielder
M. Plattenhardt,Miss,89,34,Defender
K. Papadopoulos,Miss,91,50,Defender
J. Arp,GOAL,91,49,Forward
D. Selke,Miss,89,45,Forward
R. van Drongelen,Miss,91,57,Defender
J. Arp,Miss,87,69,Forward
J. Arp,Miss,88,30,Forward
A. Finnbogason,Miss,90,29,Forward
A. Finnbogason,Miss,83,56,Forward
Caiuby,Miss,81,22,Midfielder
I. Belfodil,Miss,79,33,Forward
A. Finnbogason,Miss,75,72,Forward
M. Eggestein,Miss,77,65,Midfielder
R. Bauer,Miss,79,67,Defender
M. Gregoritsch,Miss,82,50,Forward
Caiuby,Miss,93,50,Midfielder
M. Kruse,Miss,83,62,Forward
L. Augustinsson,Miss,90,31,Defender
D. Baier,Miss,87,62,Midfielder
M. Gregoritsch,GOAL,92,56,Forward
I. Hajrović,Miss,81,65,Midfielder
I. Hajrović,Miss,90,64,Midfielder
Z. Junuzović,Miss,74,49,Midfielder
F. Kainz,Miss,78,21,Midfielder
M. Gregoritsch,GOAL,94,66,Forward
A. Finnbogason,Miss,77,54,Forward
I. Belfodil,Miss,93,53,Forward
P. Max,Miss,75,48,Defender
A. Finnbogason,Miss,93,52,Forward
R. Khedira,Miss,92,55,Midfielder
M. Heller,Miss,94,34,Midfielder
Z. Junuzović,Miss,71,49,Midfielder
M. Kruse,Miss,87,47,Forward
R. Khedira,Miss,92,32,Midfielder
M. Gómez,Miss,57,73,Forward
T. Kehrer,Miss,70,36,Defender
F. Di Santo,Miss,87,47,Forward
Naldo,Miss,90,48,Defender
Y. Mallı,Miss,77,59,Midfielder
A. Harit,Miss,81,66,Midfielder
T. Kehrer,Miss,82,33,Defender
F. Di Santo,Miss,86,50,Forward
M. Arnold,Miss,70,55,Midfielder
D. Didavi,Miss,90,84,Midfielder
M. Arnold,Miss,84,60,Midfielder
B. Oczipka,Miss,78,30,Defender
F. Reese,Miss,93,61,Forward
Y. Konoplyanka,Miss,74,51,Midfielder
Naldo,Miss,88,49,Defender
D. Origi,GOAL,94,41,Forward
Wendell,Miss,75,31,Defender
J. Brandt,Miss,87,40,Midfielder
K. Volland,Miss,94,36,Forward
K. Havertz,Miss,79,61,Midfielder
S. Guirassy,GOAL,95,50,Forward
K. Havertz,Miss,87,42,Midfielder
S. Zoller,Miss,77,54,Forward
K. Volland,Miss,89,48,Forward
L. Bailey,GOAL,88,45,Forward
L. Bittencourt,Miss,86,33,Midfielder
S. Guirassy,Miss,84,31,Forward
L. Bailey,Miss,94,72,Forward
C. Aránguiz,Miss,78,65,Midfielder
J. Brandt,Miss,91,35,Midfielder
T. Handwerker,Miss,86,28,Defender
L. Klünter,Miss,70,63,Defender
L. Alario,Miss,87,66,Forward
S. Bender,GOAL,93,57,Defender
S. Bender,Miss,96,65,Defender
M. Jojić,Miss,70,56,Midfielder
M. Stendera,Miss,85,53,Midfielder
P. De Blasis,Miss,84,31,Forward
A. Rebić,Miss,76,37,Forward
D. Abraham,Miss,90,46,Defender
A. Rebić,Miss,91,35,Forward
M. Stendera,Miss,83,52,Midfielder
D. Brosinski,Miss,74,18,Defender
P. De Blasis,Miss,90,35,Forward
S. Serdar,Miss,82,53,Midfielder
D. Abraham,Miss,89,36,Defender
M. Gaćinović,Miss,84,53,Midfielder
S. Serdar,GOAL,94,53,Midfielder
S. Bell,Miss,93,50,Defender
M. Bakalorz,Miss,72,49,Midfielder
J. Korb,Miss,93,55,Defender
A. Yarmolenko,Miss,73,52,Forward
N. Şahin,Miss,82,33,Midfielder
D. Zagadou,GOAL,91,46,Defender
A. Yarmolenko,Miss,92,55,Forward
I. Bebou,GOAL,90,37,Forward
F. Klaus,Miss,86,39,Midfielder
A. Yarmolenko,GOAL,86,63,Forward
C. Pulisic,Miss,98,40,Midfielder
F. Klaus,Miss,88,32,Midfielder
S. Kagawa,Miss,79,58,Midfielder
N. Şahin,Miss,88,37,Midfielder
I. Bebou,Miss,86,43,Forward
I. Bebou,Miss,90,33,Forward
Bartra,Miss,70,59,Defender
I. Bebou,GOAL,88,39,Forward
M. Harnik,Miss,93,55,Forward
W. Anton,Miss,69,23,Defender
N. Füllkrug,Miss,82,37,Forward
D. Ginczek,Miss,90,31,Forward
C. Akolo,Miss,78,66,Forward
C. Akolo,Miss,89,50,Forward
B. Özcan,Miss,77,28,Midfielder
E. Insúa,Miss,78,30,Defender
D. Burnic,Miss,74,59,Midfielder
C. Akolo,Miss,76,60,Forward
B. Pavard,Miss,73,25,Defender
C. Akolo,Miss,86,44,Forward
D. Ginczek,GOAL,93,49,Forward
B. Pavard,GOAL,91,46,Defender
D. Burnic,Miss,81,50,Midfielder
J. Haberer,Miss,88,60,Midfielder
P. Stenzel,Miss,78,69,Defender
D. Burnic,Miss,78,42,Midfielder
R. Kent,Miss,85,29,Midfielder
N. Petersen,Miss,87,44,Forward
N. Petersen,Miss,89,39,Forward
D. Burnic,Miss,76,44,Midfielder
S. Ascacíbar,Miss,68,53,Midfielder
S. Terodde,GOAL,90,43,Forward
P. Aubameyang,Miss,87,68,Forward
A. Robben,GOAL,87,56,Midfielder
J. Rodríguez,Miss,81,63,Midfielder
R. Lewandowski,Miss,86,42,Forward
A. Yarmolenko,Miss,89,63,Forward
R. Lewandowski,Miss,89,66,Forward
S. Kagawa,Miss,86,62,Midfielder
R. Lewandowski,GOAL,92,54,Forward
A. Yarmolenko,Miss,95,66,Forward
J. Toljan,Miss,76,71,Defender
R. Lewandowski,Miss,93,51,Forward
Thiago Alcântara,Miss,81,58,Midfielder
