playerId,name,role,count
25784,A. Abdennour,rb,259
25784,A. Abdennour,rcm,32
25784,A. Abdennour,rcb,24
25784,A. Abdennour,ram,23
25784,A. Abdennour,cdm,19
25784,A. Abdennour,rw,17
25784,A. Abdennour,gk,15
25784,A. Abdennour,lb,13
25784,A. Abdennour,lcm,7
25784,A. Abdennour,lcb,6
25784,A. Abdennour,cm,5
25784,A. Abdennour,ls,5
25784,A. Abdennour,cb,3
25784,A. Abdennour,st,3
25784,A. Abdennour,lw,2
25784,A. Abdennour,rs,2
25784,A. Abdennour,cam,1
376565,A. Abeid,rb,29
376565,A. Abeid,rw,16
376565,A. Abeid,lb,3
376565,A. Abeid,rcb,2
376565,A. Abeid,rcm,1
376565,A. Abeid,lcb,1
376565,A. Abeid,gk,1
376565,A. Abeid,cb,1
49982,A. Abrashi,rb,126
49982,A. Abrashi,lb,124
49982,A. Abrashi,rw,112
49982,A. Abrashi,lw,77
49982,A. Abrashi,ram,65
49982,A. Abrashi,lam,53
49982,A. Abrashi,rcm,38
49982,A. Abrashi,lcm,30
49982,A. Abrashi,rs,27
49982,A. Abrashi,rcb,26
49982,A. Abrashi,cdm,26
49982,A. Abrashi,cm,22
49982,A. Abrashi,lcb,19
49982,A. Abrashi,cam,17
49982,A. Abrashi,ls,15
49982,A. Abrashi,st,10
49982,A. Abrashi,cb,10
49982,A. Abrashi,gk,10
20812,A. Acquah,lw,195
20812,A. Acquah,lb,161
20812,A. Acquah,lam,81
20812,A. Acquah,rb,44
20812,A. Acquah,cdm,37
20812,A. Acquah,lcm,33
20812,A. Acquah,cam,32
20812,A. Acquah,rw,29
20812,A. Acquah,ram,24
20812,A. Acquah,lcb,18
20812,A. Acquah,ls,16
20812,A. Acquah,cm,16
20812,A. Acquah,rcm,15
20812,A. Acquah,rcb,15
20812,A. Acquah,st,11
20812,A. Acquah,rs,9
20812,A. Acquah,cb,4
20812,A. Acquah,gk,3
92334,A. Agolli,rb,77
92334,A. Agolli,rw,71
92334,A. Agolli,ram,10
92334,A. Agolli,rcm,6
92334,A. Agolli,rcb,3
92334,A. Agolli,lb,2
92334,A. Agolli,lcb,2
92334,A. Agolli,cb,1
92334,A. Agolli,cdm,1
92334,A. Agolli,cam,1
92334,A. Agolli,gk,1
4814,A. Aguilar,lam,3
4814,A. Aguilar,cam,2
4814,A. Aguilar,ram,2
4814,A. Aguilar,rcm,2
4814,A. Aguilar,rw,2
4814,A. Aguilar,gk,1
4814,A. Aguilar,lw,1
4814,A. Aguilar,st,1
4814,A. Aguilar,ls,1
4814,A. Aguilar,rs,1
4814,A. Aguilar,cdm,1
4814,A. Aguilar,cm,1
49857,A. Ajeti,lb,295
49857,A. Ajeti,gk,85
49857,A. Ajeti,cdm,78
49857,A. Ajeti,lcb,77
49857,A. Ajeti,rb,73
49857,A. Ajeti,lcm,36
49857,A. Ajeti,rcb,28
49857,A. Ajeti,lam,26
49857,A. Ajeti,rcm,26
49857,A. Ajeti,cb,25
49857,A. Ajeti,rw,20
49857,A. Ajeti,cm,18
49857,A. Ajeti,lw,16
49857,A. Ajeti,ram,13
49857,A. Ajeti,ls,11
49857,A. Ajeti,rs,7
49857,A. Ajeti,cam,4
49857,A. Ajeti,st,4
20401,A. Aquilani,lb,213
20401,A. Aquilani,rb,179
20401,A. Aquilani,lw,126
20401,A. Aquilani,cdm,104
20401,A. Aquilani,rw,98
20401,A. Aquilani,lam,95
20401,A. Aquilani,ram,84
20401,A. Aquilani,lcm,74
20401,A. Aquilani,rcm,65
20401,A. Aquilani,cam,40
20401,A. Aquilani,cm,39
20401,A. Aquilani,ls,35
20401,A. Aquilani,lcb,32
20401,A. Aquilani,rcb,30
20401,A. Aquilani,gk,23
20401,A. Aquilani,st,18
20401,A. Aquilani,cb,17
20401,A. Aquilani,rs,15
4329,A. Arribas,lb,82
4329,A. Arribas,rb,36
4329,A. Arribas,lw,12
4329,A. Arribas,lcm,9
4329,A. Arribas,lcb,8
4329,A. Arribas,cdm,8
4329,A. Arribas,gk,7
4329,A. Arribas,st,5
4329,A. Arribas,lam,3
4329,A. Arribas,rcb,3
4329,A. Arribas,ram,3
4329,A. Arribas,cb,2
4329,A. Arribas,rcm,2
4329,A. Arribas,cam,1
4329,A. Arribas,cm,1
4329,A. Arribas,rw,1
4329,A. Arribas,rs,1
131602,A. Arroyo,lb,5
131602,A. Arroyo,ls,3
131602,A. Arroyo,lw,2
131602,A. Arroyo,st,2
131602,A. Arroyo,lam,1
25418,A. Aréola,gk,313
25418,A. Aréola,rb,98
25418,A. Aréola,lw,91
25418,A. Aréola,lcb,65
25418,A. Aréola,cb,61
25418,A. Aréola,rcb,52
25418,A. Aréola,lb,50
25418,A. Aréola,cdm,3
25418,A. Aréola,ls,1
25572,A. Ayew,lw,345
25572,A. Ayew,rw,151
25572,A. Ayew,lb,138
25572,A. Ayew,rb,102
25572,A. Ayew,ls,83
25572,A. Ayew,st,68
25572,A. Ayew,lam,67
25572,A. Ayew,rs,48
25572,A. Ayew,lcm,40
25572,A. Ayew,cam,33
25572,A. Ayew,rcm,28
25572,A. Ayew,ram,26
25572,A. Ayew,cm,19
25572,A. Ayew,gk,13
25572,A. Ayew,cdm,9
25572,A. Ayew,lcb,8
25572,A. Ayew,cb,5
25572,A. Ayew,rcb,3
216077,A. Baba,rw,16
216077,A. Baba,rb,14
28094,A. Badri,rw,51
28094,A. Badri,lb,23
28094,A. Badri,rb,16
28094,A. Badri,lw,15
28094,A. Badri,lam,7
28094,A. Badri,ram,6
28094,A. Badri,lcb,4
28094,A. Badri,ls,4
28094,A. Badri,lcm,3
28094,A. Badri,rcm,3
28094,A. Badri,rs,3
28094,A. Badri,cm,3
28094,A. Badri,st,2
28094,A. Badri,rcb,1
28094,A. Badri,cdm,1
300669,A. Balić,lb,123
300669,A. Balić,rb,120
300669,A. Balić,lw,120
300669,A. Balić,rw,77
300669,A. Balić,lam,61
300669,A. Balić,ram,45
300669,A. Balić,cdm,42
300669,A. Balić,lcm,34
300669,A. Balić,rcm,33
300669,A. Balić,ls,28
300669,A. Balić,rs,26
300669,A. Balić,st,25
300669,A. Balić,lcb,21
300669,A. Balić,rcb,20
300669,A. Balić,cm,14
300669,A. Balić,gk,13
300669,A. Balić,cam,12
300669,A. Balić,cb,5
26368,A. Bamba,rb,363
26368,A. Bamba,rw,215
26368,A. Bamba,lb,189
26368,A. Bamba,lw,162
26368,A. Bamba,ram,24
26368,A. Bamba,gk,21
26368,A. Bamba,rcb,12
26368,A. Bamba,lam,8
26368,A. Bamba,rcm,7
26368,A. Bamba,lcb,5
26368,A. Bamba,rs,5
26368,A. Bamba,cb,4
26368,A. Bamba,cam,4
26368,A. Bamba,cdm,3
26368,A. Bamba,ls,2
26368,A. Bamba,lcm,2
26368,A. Bamba,cm,2
20815,A. Barberis,lb,443
20815,A. Barberis,lw,385
20815,A. Barberis,lam,156
20815,A. Barberis,rb,133
20815,A. Barberis,lcm,121
20815,A. Barberis,cdm,97
20815,A. Barberis,ram,72
20815,A. Barberis,rcm,65
20815,A. Barberis,cam,58
20815,A. Barberis,rw,56
20815,A. Barberis,lcb,52
20815,A. Barberis,cm,52
20815,A. Barberis,rcb,50
20815,A. Barberis,ls,42
20815,A. Barberis,rs,32
20815,A. Barberis,gk,32
20815,A. Barberis,st,29
20815,A. Barberis,cb,17
391387,A. Barkok,rw,46
391387,A. Barkok,lw,44
391387,A. Barkok,rb,34
391387,A. Barkok,lb,29
391387,A. Barkok,ram,17
391387,A. Barkok,lam,14
391387,A. Barkok,ls,13
391387,A. Barkok,rs,12
391387,A. Barkok,cam,7
391387,A. Barkok,st,5
391387,A. Barkok,rcm,5
391387,A. Barkok,cdm,4
391387,A. Barkok,lcm,4
391387,A. Barkok,lcb,3
391387,A. Barkok,rcb,2
391387,A. Barkok,gk,2
391387,A. Barkok,cb,1
9123,A. Barnes,lw,359
9123,A. Barnes,rw,292
9123,A. Barnes,rs,169
9123,A. Barnes,ls,166
9123,A. Barnes,st,112
9123,A. Barnes,rb,84
9123,A. Barnes,lb,81
9123,A. Barnes,lam,68
9123,A. Barnes,ram,62
9123,A. Barnes,cam,42
9123,A. Barnes,cdm,33
9123,A. Barnes,rcm,25
9123,A. Barnes,gk,22
9123,A. Barnes,lcm,19
9123,A. Barnes,cm,16
9123,A. Barnes,rcb,7
9123,A. Barnes,lcb,7
9123,A. Barnes,cb,5
300373,A. Barreca,rb,166
300373,A. Barreca,rw,122
300373,A. Barreca,ram,12
300373,A. Barreca,gk,9
300373,A. Barreca,rcb,7
300373,A. Barreca,rs,5
300373,A. Barreca,rcm,2
300373,A. Barreca,lcb,1
300373,A. Barreca,lcm,1
300373,A. Barreca,cm,1
20458,A. Barzagli,lb,642
20458,A. Barzagli,rb,305
20458,A. Barzagli,lw,189
20458,A. Barzagli,lam,106
20458,A. Barzagli,rcm,87
20458,A. Barzagli,ram,75
20458,A. Barzagli,lcb,61
20458,A. Barzagli,rw,59
20458,A. Barzagli,gk,55
20458,A. Barzagli,cdm,46
20458,A. Barzagli,rcb,41
20458,A. Barzagli,lcm,32
20458,A. Barzagli,cm,28
20458,A. Barzagli,cam,23
20458,A. Barzagli,cb,14
20458,A. Barzagli,rs,12
20458,A. Barzagli,ls,5
20458,A. Barzagli,st,5
265172,A. Barák,lw,406
265172,A. Barák,lb,379
265172,A. Barák,rw,256
265172,A. Barák,rb,172
265172,A. Barák,lam,126
265172,A. Barák,ram,97
265172,A. Barák,ls,82
265172,A. Barák,cdm,73
265172,A. Barák,lcm,70
265172,A. Barák,rcm,67
265172,A. Barák,rs,66
265172,A. Barák,st,54
265172,A. Barák,cam,52
265172,A. Barák,cm,44
265172,A. Barák,lcb,27
265172,A. Barák,rcb,24
265172,A. Barák,gk,23
265172,A. Barák,cb,10
405597,A. Bastoni,rw,53
405597,A. Bastoni,rb,42
405597,A. Bastoni,ram,5
405597,A. Bastoni,ls,3
405597,A. Bastoni,gk,3
405597,A. Bastoni,rcb,2
405597,A. Bastoni,lb,2
405597,A. Bastoni,lcb,1
405597,A. Bastoni,cm,1
405597,A. Bastoni,rs,1
15798,A. Beck,lw,741
15798,A. Beck,lb,602
15798,A. Beck,lam,34
15798,A. Beck,gk,16
15798,A. Beck,lcm,14
15798,A. Beck,lcb,14
15798,A. Beck,ls,13
15798,A. Beck,cdm,9
15798,A. Beck,rb,6
15798,A. Beck,st,3
15798,A. Beck,cb,3
15798,A. Beck,rcb,2
15798,A. Beck,cam,2
15798,A. Beck,cm,2
15798,A. Beck,ram,2
15798,A. Beck,rs,1
8726,A. Begović,gk,444
8726,A. Begović,lw,148
8726,A. Begović,rb,148
8726,A. Begović,lcb,79
8726,A. Begović,cb,78
8726,A. Begović,lb,40
8726,A. Begović,rcb,35
61651,A. Behich,rb,118
61651,A. Behich,rw,102
61651,A. Behich,rs,4
61651,A. Behich,ram,3
61651,A. Behich,gk,2
61651,A. Behich,rcb,2
61651,A. Behich,cm,1
61651,A. Behich,cb,1
61651,A. Behich,cam,1
238031,A. Beiranvand,rb,17
238031,A. Beiranvand,gk,15
238031,A. Beiranvand,lw,6
238031,A. Beiranvand,cb,5
238031,A. Beiranvand,rcb,3
238031,A. Beiranvand,lcb,2
238031,A. Beiranvand,lb,2
21234,A. Belotti,rw,395
21234,A. Belotti,lw,210
21234,A. Belotti,rb,184
21234,A. Belotti,rs,156
21234,A. Belotti,ls,151
21234,A. Belotti,lb,125
21234,A. Belotti,ram,96
21234,A. Belotti,lam,96
21234,A. Belotti,st,93
21234,A. Belotti,cam,55
21234,A. Belotti,rcm,38
21234,A. Belotti,lcm,34
21234,A. Belotti,cdm,24
21234,A. Belotti,cm,23
21234,A. Belotti,gk,14
21234,A. Belotti,lcb,10
21234,A. Belotti,rcb,9
21234,A. Belotti,cb,1
10113,A. Benali,rw,178
10113,A. Benali,rb,158
10113,A. Benali,lb,47
10113,A. Benali,lw,40
10113,A. Benali,ram,38
10113,A. Benali,rcm,28
10113,A. Benali,rs,28
10113,A. Benali,cdm,23
10113,A. Benali,cm,22
10113,A. Benali,lcm,21
10113,A. Benali,lam,14
10113,A. Benali,cam,13
10113,A. Benali,lcb,10
10113,A. Benali,rcb,10
10113,A. Benali,st,9
10113,A. Benali,ls,9
10113,A. Benali,gk,7
10113,A. Benali,cb,3
101580,A. Berezutski,lb,8
101580,A. Berezutski,lw,7
101580,A. Berezutski,gk,4
101580,A. Berezutski,lcb,4
101580,A. Berezutski,ram,4
101580,A. Berezutski,rb,3
101580,A. Berezutski,lam,2
101580,A. Berezutski,rw,1
101580,A. Berezutski,rcm,1
101580,A. Berezutski,cb,1
101580,A. Berezutski,rcb,1
101580,A. Berezutski,lcm,1
20749,A. Bertolacci,rb,486
20749,A. Bertolacci,rw,459
20749,A. Bertolacci,lb,243
20749,A. Bertolacci,ram,194
20749,A. Bertolacci,lw,169
20749,A. Bertolacci,cdm,140
20749,A. Bertolacci,rcm,137
20749,A. Bertolacci,lam,109
20749,A. Bertolacci,rs,96
20749,A. Bertolacci,lcm,74
20749,A. Bertolacci,cam,67
20749,A. Bertolacci,lcb,56
20749,A. Bertolacci,cm,55
20749,A. Bertolacci,rcb,53
20749,A. Bertolacci,st,50
20749,A. Bertolacci,ls,49
20749,A. Bertolacci,gk,22
20749,A. Bertolacci,cb,17
20540,A. Bizzarri,gk,319
20540,A. Bizzarri,rb,142
20540,A. Bizzarri,lw,125
20540,A. Bizzarri,lcb,103
20540,A. Bizzarri,lb,97
20540,A. Bizzarri,cb,82
20540,A. Bizzarri,rcb,60
20540,A. Bizzarri,cdm,7
253333,A. Blin,lb,242
253333,A. Blin,lw,224
253333,A. Blin,rw,153
253333,A. Blin,rb,143
253333,A. Blin,lam,106
253333,A. Blin,ram,96
253333,A. Blin,cdm,63
253333,A. Blin,lcm,48
253333,A. Blin,rcm,47
253333,A. Blin,cam,30
253333,A. Blin,rs,30
253333,A. Blin,ls,30
253333,A. Blin,rcb,22
253333,A. Blin,gk,22
253333,A. Blin,lcb,18
253333,A. Blin,cm,17
253333,A. Blin,st,17
253333,A. Blin,cb,13
15727,A. Bouhaddouz,rw,5
15727,A. Bouhaddouz,lw,2
15727,A. Bouhaddouz,st,2
15727,A. Bouhaddouz,ls,1
15727,A. Bouhaddouz,gk,1
15727,A. Bouhaddouz,cm,1
29843,A. Bouka Moutou,rw,110
29843,A. Bouka Moutou,rb,95
29843,A. Bouka Moutou,ram,8
29843,A. Bouka Moutou,gk,3
29843,A. Bouka Moutou,rs,3
29843,A. Bouka Moutou,cb,3
29843,A. Bouka Moutou,lb,2
29843,A. Bouka Moutou,rcb,2
29843,A. Bouka Moutou,st,1
29843,A. Bouka Moutou,rcm,1
29843,A. Bouka Moutou,lcm,1
21415,A. Brignoli,gk,192
21415,A. Brignoli,rb,90
21415,A. Brignoli,lw,62
21415,A. Brignoli,cb,45
21415,A. Brignoli,rcb,44
21415,A. Brignoli,lcb,28
21415,A. Brignoli,lb,17
21415,A. Brignoli,st,2
21415,A. Brignoli,lcm,1
21415,A. Brignoli,cm,1
69513,A. Budimir,rw,205
69513,A. Budimir,lw,167
69513,A. Budimir,rs,109
69513,A. Budimir,st,102
69513,A. Budimir,ls,98
69513,A. Budimir,lb,78
69513,A. Budimir,ram,78
69513,A. Budimir,rb,74
69513,A. Budimir,lam,70
69513,A. Budimir,cam,40
69513,A. Budimir,lcm,29
69513,A. Budimir,gk,26
69513,A. Budimir,cm,24
69513,A. Budimir,rcm,24
69513,A. Budimir,cdm,20
69513,A. Budimir,rcb,6
69513,A. Budimir,lcb,5
69513,A. Budimir,cb,1
491451,A. Buongiorno,rb,7
491451,A. Buongiorno,lb,1
491451,A. Buongiorno,rcm,1
20556,A. Candreva,lw,1206
20556,A. Candreva,lb,431
20556,A. Candreva,rw,195
20556,A. Candreva,ls,99
20556,A. Candreva,lam,77
20556,A. Candreva,rb,52
20556,A. Candreva,rs,36
20556,A. Candreva,lcm,33
20556,A. Candreva,ram,32
20556,A. Candreva,cam,26
20556,A. Candreva,cm,25
20556,A. Candreva,st,21
20556,A. Candreva,rcm,20
20556,A. Candreva,cdm,20
20556,A. Candreva,rcb,9
20556,A. Candreva,lcb,7
20556,A. Candreva,gk,7
20556,A. Candreva,cb,2
22093,A. Caracciolo,lb,597
22093,A. Caracciolo,rb,241
22093,A. Caracciolo,gk,192
22093,A. Caracciolo,lcb,113
22093,A. Caracciolo,cdm,88
22093,A. Caracciolo,rcb,73
22093,A. Caracciolo,lw,59
22093,A. Caracciolo,lcm,47
22093,A. Caracciolo,cb,42
22093,A. Caracciolo,ls,26
22093,A. Caracciolo,lam,25
22093,A. Caracciolo,rcm,23
22093,A. Caracciolo,rs,22
22093,A. Caracciolo,ram,20
22093,A. Caracciolo,rw,16
22093,A. Caracciolo,cm,13
22093,A. Caracciolo,st,11
22093,A. Caracciolo,cam,5
70156,A. Carrillo,lw,641
70156,A. Carrillo,lb,344
70156,A. Carrillo,rw,147
70156,A. Carrillo,lam,76
70156,A. Carrillo,ls,69
70156,A. Carrillo,rb,67
70156,A. Carrillo,rs,36
70156,A. Carrillo,cam,34
70156,A. Carrillo,lcm,32
70156,A. Carrillo,ram,27
70156,A. Carrillo,cdm,25
70156,A. Carrillo,st,23
70156,A. Carrillo,rcm,11
70156,A. Carrillo,cm,9
70156,A. Carrillo,lcb,8
70156,A. Carrillo,gk,6
70156,A. Carrillo,cb,5
70156,A. Carrillo,rcb,4
7970,A. Carroll,rw,129
7970,A. Carroll,lw,99
7970,A. Carroll,rs,69
7970,A. Carroll,ls,63
7970,A. Carroll,st,49
7970,A. Carroll,ram,38
7970,A. Carroll,lam,37
7970,A. Carroll,rb,29
7970,A. Carroll,lb,23
7970,A. Carroll,cam,22
7970,A. Carroll,gk,17
7970,A. Carroll,rcm,13
7970,A. Carroll,lcm,9
7970,A. Carroll,cm,4
7970,A. Carroll,rcb,3
7970,A. Carroll,lcb,3
7970,A. Carroll,cb,2
7970,A. Carroll,cdm,2
20947,A. Cerci,lw,488
20947,A. Cerci,lb,150
20947,A. Cerci,ls,77
20947,A. Cerci,rw,76
20947,A. Cerci,lam,42
20947,A. Cerci,rb,26
20947,A. Cerci,st,24
20947,A. Cerci,rs,24
20947,A. Cerci,lcm,18
20947,A. Cerci,cm,14
20947,A. Cerci,ram,13
20947,A. Cerci,cdm,10
20947,A. Cerci,cam,7
20947,A. Cerci,rcm,5
20947,A. Cerci,lcb,5
20947,A. Cerci,gk,5
20947,A. Cerci,rcb,1
20947,A. Cerci,cb,1
83590,A. Chipciu,rw,53
83590,A. Chipciu,rb,22
83590,A. Chipciu,rs,6
83590,A. Chipciu,cam,3
83590,A. Chipciu,ram,2
83590,A. Chipciu,rcb,1
83590,A. Chipciu,lb,1
83590,A. Chipciu,lam,1
83590,A. Chipciu,lw,1
135103,A. Christensen,lb,409
135103,A. Christensen,cdm,284
135103,A. Christensen,rb,254
135103,A. Christensen,lcb,154
135103,A. Christensen,lcm,137
135103,A. Christensen,cm,134
135103,A. Christensen,rcb,114
135103,A. Christensen,gk,95
135103,A. Christensen,lam,89
135103,A. Christensen,rcm,84
135103,A. Christensen,cb,55
135103,A. Christensen,cam,47
135103,A. Christensen,lw,46
135103,A. Christensen,ram,33
135103,A. Christensen,st,25
135103,A. Christensen,rw,19
135103,A. Christensen,ls,16
135103,A. Christensen,rs,12
134484,A. Ciciretti,lw,272
134484,A. Ciciretti,lb,144
134484,A. Ciciretti,ls,44
134484,A. Ciciretti,lam,43
134484,A. Ciciretti,rw,18
134484,A. Ciciretti,rb,14
134484,A. Ciciretti,rs,14
134484,A. Ciciretti,st,13
134484,A. Ciciretti,lcm,8
134484,A. Ciciretti,rcm,7
134484,A. Ciciretti,cdm,6
134484,A. Ciciretti,cm,5
134484,A. Ciciretti,ram,5
134484,A. Ciciretti,lcb,3
134484,A. Ciciretti,cam,3
134484,A. Ciciretti,rcb,2
249926,A. Confais,lb,107
249926,A. Confais,lw,70
249926,A. Confais,rb,40
249926,A. Confais,rw,34
249926,A. Confais,lam,28
249926,A. Confais,ram,23
249926,A. Confais,cdm,18
249926,A. Confais,lcm,15
249926,A. Confais,lcb,13
249926,A. Confais,rcb,12
249926,A. Confais,cm,11
249926,A. Confais,rcm,10
249926,A. Confais,ls,8
249926,A. Confais,st,6
249926,A. Confais,cb,5
249926,A. Confais,cam,5
249926,A. Confais,gk,2
20832,A. Consigli,gk,363
20832,A. Consigli,lw,144
20832,A. Consigli,rb,139
20832,A. Consigli,lcb,91
20832,A. Consigli,cb,86
20832,A. Consigli,lb,57
20832,A. Consigli,rcb,56
20832,A. Consigli,cdm,9
20832,A. Consigli,ls,1
134419,A. Conti,lw,53
134419,A. Conti,lb,50
134419,A. Conti,lam,7
134419,A. Conti,lcb,5
134419,A. Conti,gk,5
134419,A. Conti,ls,3
134419,A. Conti,rb,2
134419,A. Conti,lcm,2
134419,A. Conti,rcm,1
134419,A. Conti,cam,1
134419,A. Conti,cdm,1
134419,A. Conti,cb,1
86411,A. Cooper,lw,31
86411,A. Cooper,rw,24
86411,A. Cooper,rb,17
86411,A. Cooper,lb,16
86411,A. Cooper,lam,13
86411,A. Cooper,ram,11
86411,A. Cooper,cm,8
86411,A. Cooper,cam,3
86411,A. Cooper,cdm,3
86411,A. Cooper,st,3
86411,A. Cooper,lcb,3
86411,A. Cooper,lcm,3
86411,A. Cooper,rcm,2
86411,A. Cooper,ls,2
86411,A. Cooper,rs,2
86411,A. Cooper,rcb,2
21494,A. Cordaz,gk,239
21494,A. Cordaz,rb,160
21494,A. Cordaz,lw,145
21494,A. Cordaz,lb,128
21494,A. Cordaz,lcb,125
21494,A. Cordaz,cb,84
21494,A. Cordaz,rcb,51
21494,A. Cordaz,cdm,6
21494,A. Cordaz,rw,2
135150,A. Cornelius,lw,224
135150,A. Cornelius,ls,123
135150,A. Cornelius,rw,120
135150,A. Cornelius,rs,69
135150,A. Cornelius,lb,59
135150,A. Cornelius,st,57
135150,A. Cornelius,lam,54
135150,A. Cornelius,rb,38
135150,A. Cornelius,ram,37
135150,A. Cornelius,cam,22
135150,A. Cornelius,cm,21
135150,A. Cornelius,lcm,18
135150,A. Cornelius,rcm,18
135150,A. Cornelius,cdm,11
135150,A. Cornelius,gk,9
135150,A. Cornelius,rcb,4
135150,A. Cornelius,lcb,3
20874,A. Cossu,rw,55
20874,A. Cossu,lw,33
20874,A. Cossu,rb,21
20874,A. Cossu,lb,14
20874,A. Cossu,lam,12
20874,A. Cossu,ram,7
20874,A. Cossu,rcm,6
20874,A. Cossu,lcm,5
20874,A. Cossu,rcb,4
20874,A. Cossu,cam,4
20874,A. Cossu,cdm,3
20874,A. Cossu,rs,2
20874,A. Cossu,ls,2
20874,A. Cossu,lcb,1
20874,A. Cossu,st,1
20874,A. Cossu,cb,1
20874,A. Cossu,cm,1
20609,A. Costa,rb,518
20609,A. Costa,rw,82
20609,A. Costa,gk,69
20609,A. Costa,rcm,65
20609,A. Costa,ram,65
20609,A. Costa,rcb,63
20609,A. Costa,cdm,48
20609,A. Costa,lb,30
20609,A. Costa,lcb,21
20609,A. Costa,lcm,13
20609,A. Costa,cb,12
20609,A. Costa,cm,9
20609,A. Costa,st,9
20609,A. Costa,ls,8
20609,A. Costa,rs,8
20609,A. Costa,cam,6
20609,A. Costa,lw,3
20609,A. Costa,lam,1
134413,A. Cragno,gk,243
134413,A. Cragno,rb,127
134413,A. Cragno,lw,89
134413,A. Cragno,lcb,73
134413,A. Cragno,lb,51
134413,A. Cragno,cb,45
134413,A. Cragno,rcb,29
134413,A. Cragno,cdm,2
8582,A. Cresswell,rb,955
8582,A. Cresswell,rw,732
8582,A. Cresswell,gk,76
8582,A. Cresswell,ram,69
8582,A. Cresswell,rcb,66
8582,A. Cresswell,rs,26
8582,A. Cresswell,rcm,21
8582,A. Cresswell,cdm,17
8582,A. Cresswell,lb,9
8582,A. Cresswell,lw,8
8582,A. Cresswell,st,8
8582,A. Cresswell,cb,7
8582,A. Cresswell,lam,5
8582,A. Cresswell,cam,5
8582,A. Cresswell,cm,4
8582,A. Cresswell,lcb,4
8582,A. Cresswell,lcm,2
8582,A. Cresswell,ls,1
523089,A. Danzi,lb,50
523089,A. Danzi,rb,46
523089,A. Danzi,rw,28
523089,A. Danzi,lw,21
523089,A. Danzi,ram,21
523089,A. Danzi,cdm,17
523089,A. Danzi,lcm,16
523089,A. Danzi,rcm,15
523089,A. Danzi,rcb,13
523089,A. Danzi,lam,12
523089,A. Danzi,cm,11
523089,A. Danzi,cam,9
523089,A. Danzi,lcb,7
523089,A. Danzi,gk,5
523089,A. Danzi,st,3
523089,A. Danzi,rs,2
523089,A. Danzi,cb,2
523089,A. Danzi,ls,1
263591,A. Deiola,lw,98
263591,A. Deiola,lb,80
263591,A. Deiola,ls,22
263591,A. Deiola,lam,21
263591,A. Deiola,rw,10
263591,A. Deiola,gk,8
263591,A. Deiola,rb,7
263591,A. Deiola,rcm,7
263591,A. Deiola,lcb,6
263591,A. Deiola,lcm,6
263591,A. Deiola,rcb,6
263591,A. Deiola,cb,5
263591,A. Deiola,st,5
263591,A. Deiola,rs,5
263591,A. Deiola,cam,4
263591,A. Deiola,ram,4
263591,A. Deiola,cdm,3
263591,A. Deiola,cm,1
25745,A. Delort,lw,467
25745,A. Delort,rw,443
25745,A. Delort,ls,133
25745,A. Delort,rs,117
25745,A. Delort,rb,87
25745,A. Delort,lb,87
25745,A. Delort,lam,74
25745,A. Delort,st,64
25745,A. Delort,ram,56
25745,A. Delort,cam,34
25745,A. Delort,lcm,20
25745,A. Delort,cm,20
25745,A. Delort,rcm,15
25745,A. Delort,gk,10
25745,A. Delort,cdm,8
25745,A. Delort,lcb,3
25745,A. Delort,rcb,2
276978,A. Diakhaby,rw,189
276978,A. Diakhaby,lw,89
276978,A. Diakhaby,rb,68
276978,A. Diakhaby,rs,33
276978,A. Diakhaby,lb,26
276978,A. Diakhaby,ls,23
276978,A. Diakhaby,ram,22
276978,A. Diakhaby,lam,12
276978,A. Diakhaby,st,11
276978,A. Diakhaby,cam,10
276978,A. Diakhaby,rcm,7
276978,A. Diakhaby,lcm,5
276978,A. Diakhaby,lcb,2
276978,A. Diakhaby,cb,1
276978,A. Diakhaby,rcb,1
276978,A. Diakhaby,gk,1
276978,A. Diakhaby,cdm,1
235450,A. Diallo,rb,1067
235450,A. Diallo,rw,359
235450,A. Diallo,ram,83
235450,A. Diallo,gk,74
235450,A. Diallo,rcb,63
235450,A. Diallo,rcm,61
235450,A. Diallo,cdm,42
235450,A. Diallo,lb,32
235450,A. Diallo,rs,28
25633,A. Diallo,gk,25
235450,A. Diallo,lcb,22
25633,A. Diallo,rb,21
235450,A. Diallo,cb,11
25633,A. Diallo,lcb,10
235450,A. Diallo,ls,9
235450,A. Diallo,st,9
25633,A. Diallo,cb,8
235450,A. Diallo,lcm,8
25633,A. Diallo,lw,7
235450,A. Diallo,cm,7
235450,A. Diallo,cam,6
25633,A. Diallo,rcb,2
25633,A. Diallo,lb,2
235450,A. Diallo,lam,2
235450,A. Diallo,lw,1
374013,A. Diawara,ram,133
374013,A. Diawara,rb,119
374013,A. Diawara,rw,112
374013,A. Diawara,lb,85
374013,A. Diawara,lam,74
374013,A. Diawara,rcm,70
374013,A. Diawara,lw,61
374013,A. Diawara,cdm,46
374013,A. Diawara,cam,40
374013,A. Diawara,lcm,34
374013,A. Diawara,cm,24
374013,A. Diawara,rs,16
374013,A. Diawara,rcb,16
374013,A. Diawara,ls,12
374013,A. Diawara,st,7
374013,A. Diawara,lcb,7
374013,A. Diawara,gk,4
374013,A. Diawara,cb,4
364644,A. Dioussé,rb,296
364644,A. Dioussé,rw,224
364644,A. Dioussé,lb,115
364644,A. Dioussé,ram,90
