eventName,subEventName,startX,startY,endX,endY,tags
Others on the ball,Touch,69,5,66,14,
Pass,Simple pass,66,14,61,44,1801
Duel,Ground attacking duel,75,13,73,19,"503, 703, 1801"
Pass,Simple pass,70,28,76,34,1802
Duel,Ground attacking duel,87,30,89,35,"502, 703, 1801"
Pass,Cross,89,35,100,61,"302, 401, 1802"
Pass,Smart pass,40,9,74,24,"901, 1802"
Duel,Ground attacking duel,66,47,69,62,"501, 703, 1801"
Pass,Simple pass,69,62,76,85,1801
Pass,Simple pass,69,28,73,24,1802
Duel,Ground attacking duel,62,2,70,29,"503, 703, 1801"
Pass,Simple pass,70,29,74,32,1801
Duel,Ground loose ball duel,74,32,75,34,"703, 1801"
Pass,Simple pass,65,1,60,8,1801
Pass,Simple pass,63,17,71,38,1801
Pass,Smart pass,71,34,83,49,1801
Pass,Simple pass,67,16,77,3,1801
Pass,Smart pass,90,11,99,29,1801
Duel,Ground attacking duel,90,13,100,100,"502, 702, 1801"
Others on the ball,Touch,52,7,66,22,
Duel,Ground attacking duel,66,22,67,27,"703, 1801"
Pass,Simple pass,67,27,59,13,1801
Duel,Ground attacking duel,75,6,73,20,"501, 701, 1802"
Duel,Ground attacking duel,91,27,96,37,"1901, 502, 701, 1802"
Shot,Shot,94,30,100,100,"101, 401, 201, 1206, 1801"
Pass,Simple pass,62,6,62,3,1801
Duel,Ground attacking duel,61,23,62,33,"504, 703, 1801"
Duel,Ground attacking duel,62,33,65,34,"503, 703, 1801"
Duel,Ground attacking duel,65,34,64,40,"701, 1802"
Duel,Ground attacking duel,44,26,39,28,"701, 1802"
Duel,Ground defending duel,39,28,34,29,"504, 701, 1802"
Foul,Foul,34,29,39,28,
Duel,Ground attacking duel,66,5,69,13,"503, 703, 1801"
Pass,Simple pass,69,13,69,30,1801
Duel,Ground attacking duel,71,30,72,45,"703, 1801"
Pass,Simple pass,72,45,76,54,1801
Pass,Simple pass,68,0,92,25,1802
Pass,Simple pass,31,0,27,2,1801
Shot,Shot,88,32,100,100,"402, 201, 1217, 1802"
Pass,Simple pass,66,14,60,19,1801
Others on the ball,Touch,67,0,75,15,
Duel,Ground attacking duel,75,15,76,29,"501, 703, 1801"
Shot,Shot,76,29,100,100,"402, 201, 1221, 1802"
Others on the ball,Touch,58,26,45,24,1901
Duel,Ground attacking duel,71,29,77,27,"1901, 503, 701, 1802"
Duel,Ground loose ball duel,75,26,71,17,"701, 1802"
Pass,Simple pass,44,19,39,3,1801
Others on the ball,Acceleration,41,14,62,27,1801
Pass,Simple pass,62,27,89,68,1801
Others on the ball,Touch,69,36,72,26,
Pass,Simple pass,89,3,83,20,1801
Duel,Ground attacking duel,88,31,90,33,"703, 1801"
Duel,Ground attacking duel,90,33,88,33,"501, 703, 1801"
Duel,Ground attacking duel,88,33,85,33,"503, 701, 1802"
Pass,Simple pass,53,2,39,4,1801
Others on the ball,Acceleration,63,6,75,23,1801
Duel,Ground attacking duel,75,23,88,17,"503, 702, 1801"
Duel,Ground loose ball duel,88,17,90,17,"701, 1802"
Foul,Foul,90,17,88,17,
Pass,Simple pass,61,81,65,95,1801
Pass,Simple pass,61,95,64,100,1802
Pass,Simple pass,41,28,62,16,1802
Pass,Smart pass,56,2,76,29,1802
Pass,Head pass,45,54,44,65,1801
Others on the ball,Acceleration,57,64,70,43,1801
Pass,Simple pass,70,43,89,31,1801
Pass,Simple pass,85,1,77,2,1801
Pass,Simple pass,76,10,76,25,1801
Pass,Simple pass,69,1,61,2,1801
Pass,Simple pass,29,84,42,86,1801
Others on the ball,Acceleration,58,28,71,49,1801
Duel,Ground attacking duel,71,49,70,51,"504, 602, 701, 1802"
Pass,Simple pass,58,15,43,23,1801
Pass,Simple pass,53,28,43,47,1801
Pass,Simple pass,55,26,42,54,1801
Pass,Simple pass,66,33,59,45,1801
Shot,Shot,93,33,0,0,"401, 201, 1205, 1801"
Pass,High pass,69,15,90,53,"901, 1802"
Pass,Simple pass,76,6,64,10,1801
Others on the ball,Touch,97,29,87,37,
Pass,Smart pass,52,22,77,0,1802
Pass,Simple pass,85,26,84,19,1801
Pass,Cross,86,28,0,0,"401, 2101, 1802"
Free Kick,Corner,100,0,90,13,1801
Duel,Ground attacking duel,74,7,67,17,"702, 1801"
Pass,Simple pass,67,17,64,33,1802
Pass,Simple pass,64,13,73,19,1801
Pass,Simple pass,87,6,73,6,1801
Pass,High pass,71,20,95,72,"901, 1802"
Duel,Ground attacking duel,73,35,69,62,"501, 703, 1801"
Duel,Ground attacking duel,69,62,68,89,"501, 701, 1802"
Pass,Simple pass,74,29,64,14,1801
Others on the ball,Touch,74,4,67,41,
Pass,Simple pass,67,41,57,53,1801
Pass,Simple pass,67,43,69,34,1801
Pass,Smart pass,68,27,87,30,"901, 1802"
Others on the ball,Touch,59,72,60,78,
Duel,Ground attacking duel,67,9,62,12,"701, 1802"
Duel,Ground defending duel,62,12,61,9,"701, 1802"
Pass,Simple pass,79,26,61,20,1801
Pass,Simple pass,67,27,77,29,1801
Duel,Ground defending duel,67,56,74,56,"503, 703, 1801"
Duel,Ground attacking duel,72,67,72,79,"701, 1802"
Pass,Simple pass,70,9,57,2,1801
Duel,Ground attacking duel,70,17,58,26,"702, 1801"
Duel,Ground attacking duel,89,30,96,38,"503, 703, 1801"
Shot,Shot,96,38,0,0,"402, 201, 1205, 1801"
Duel,Ground attacking duel,97,44,94,42,"702, 1801"
Shot,Shot,94,42,0,0,"101, 402, 201, 1206, 1801"
Duel,Ground defending duel,72,25,60,47,"504, 701, 1802"
Others on the ball,Acceleration,58,14,81,25,1801
Pass,Simple pass,81,25,90,3,1801
Pass,Simple pass,85,42,78,35,1801
Pass,Cross,81,20,94,49,"302, 402, 801, 1801"
Free Kick,Corner,100,0,99,65,"801, 1801"
Duel,Ground attacking duel,70,14,61,22,"702, 1801"
Duel,Ground attacking duel,61,22,54,31,"702, 1801"
Pass,Simple pass,54,31,50,53,1801
Pass,Smart pass,73,17,99,26,"901, 1802"
Pass,Simple pass,67,4,57,10,1801
Duel,Ground attacking duel,32,9,27,11,"703, 1801"
Free Kick,Free Kick,38,12,25,7,1801
Others on the ball,Touch,36,10,57,58,
Pass,Simple pass,57,58,52,51,1801
Pass,Simple pass,74,54,82,54,1801
Duel,Ground attacking duel,70,25,66,31,"501, 703, 1801"
Pass,Smart pass,69,41,86,28,1801
Pass,Simple pass,68,23,98,8,1801
Duel,Ground defending duel,77,3,70,0,"504, 702, 1801"
Duel,Ground defending duel,31,62,25,60,"504, 701, 1802"
Pass,High pass,48,36,75,39,1802
Duel,Ground defending duel,60,20,53,30,"503, 701, 1802"
Duel,Ground attacking duel,88,27,88,37,"501, 703, 1801"
Duel,Ground defending duel,42,31,36,25,"701, 1802"
Others on the ball,Touch,56,24,66,35,
Pass,Simple pass,66,35,91,24,1801
Pass,Cross,90,30,0,0,"402, 2101, 1802"
Duel,Ground attacking duel,97,30,96,32,"501, 701, 1802"
Duel,Ground defending duel,96,32,90,37,"701, 1802"
Shot,Shot,87,50,0,0,"1901, 402, 201, 1201, 1801"
Pass,Smart pass,71,82,94,75,"901, 1802"
Duel,Ground defending duel,96,92,94,95,"501, 701, 1802"
Foul,Foul,94,95,96,92,
Pass,Simple pass,54,69,60,84,1801
Pass,Simple pass,55,90,57,94,1801
Pass,Simple pass,56,89,59,99,1801
Pass,Simple pass,55,85,63,82,1801
Duel,Ground attacking duel,54,51,68,61,"504, 702, 1801"
Pass,Simple pass,53,8,38,22,1801
Pass,Simple pass,60,77,64,91,1801
Others on the ball,Touch,64,89,73,87,
Others on the ball,Touch,64,86,62,85,
Duel,Ground loose ball duel,62,85,66,56,"701, 1802"
Pass,Simple pass,72,26,62,33,1801
Pass,Simple pass,70,32,56,28,1801
Pass,Simple pass,73,27,72,32,1801
Pass,Simple pass,66,56,65,53,1801
Duel,Ground attacking duel,33,24,35,20,"502, 703, 1801"
Duel,Ground attacking duel,49,31,46,30,"502, 703, 1801"
Pass,Simple pass,62,50,62,44,1801
Duel,Ground defending duel,35,4,39,7,"702, 1801"
Pass,Simple pass,69,26,85,16,1801
Pass,Simple pass,57,46,65,53,1801
Pass,High pass,55,55,89,69,1801
Others on the ball,Touch,65,22,55,58,
Pass,Simple pass,55,58,49,92,1801
Duel,Ground attacking duel,54,74,53,72,"703, 1801"
Others on the ball,Touch,67,60,70,45,
Shot,Shot,87,44,0,0,"402, 2101, 1802"
Pass,Smart pass,45,59,68,80,"901, 1802"
Pass,Simple pass,66,45,74,55,1801
Pass,High pass,66,47,99,81,1802
Duel,Ground attacking duel,64,10,71,0,"502, 702, 1801"
Duel,Ground attacking duel,89,29,98,29,"502, 703, 1801"
Pass,Cross,98,29,96,58,"401, 801, 1801"
Pass,Smart pass,60,36,66,26,"901, 1802"
Pass,Simple pass,57,35,49,30,1801
Pass,Simple pass,52,23,55,41,1801
Pass,High pass,53,54,92,51,"301, 901, 1801"
Others on the ball,Touch,70,19,78,23,
Others on the ball,Touch,74,22,88,33,
Duel,Ground attacking duel,40,69,42,46,"504, 703, 1801"
Duel,Ground attacking duel,42,46,49,45,"504, 703, 1801"
Others on the ball,Acceleration,49,45,75,48,1801
Pass,Smart pass,75,48,88,64,"302, 901, 1801"
Pass,Simple pass,79,69,92,79,1801
Others on the ball,Acceleration,39,23,65,27,1801
Duel,Ground attacking duel,65,27,65,31,"503, 703, 1801"
Duel,Ground attacking duel,65,31,70,20,"501, 703, 1801"
Free Kick,Free Kick,69,20,64,34,1801
Pass,Simple pass,67,44,73,63,1801
Pass,Simple pass,66,17,83,12,1801
Pass,Simple pass,73,3,85,9,1801
Pass,Simple pass,76,4,72,14,1802
Pass,Simple pass,56,31,49,41,1801
Pass,High pass,59,37,79,94,1801
Duel,Ground attacking duel,75,14,100,0,"502, 702, 1801"
Free Kick,Corner,100,0,80,30,"801, 1801"
Pass,Simple pass,81,8,83,19,1801
Duel,Ground attacking duel,20,11,23,17,"703, 1801"
Duel,Ground attacking duel,23,17,17,13,"703, 1801"
Free Kick,Free Kick,26,16,34,22,1801
Pass,High pass,34,22,77,77,1802
Duel,Ground attacking duel,49,26,51,25,"703, 1801"
Free Kick,Free Kick,45,23,45,24,1801
Pass,Simple pass,45,24,30,33,1801
Pass,Simple pass,56,11,70,25,1801
Free Kick,Corner,100,100,87,98,1801
Pass,Simple pass,85,85,77,65,1801
Duel,Ground attacking duel,67,87,66,91,"702, 1801"
Duel,Ground attacking duel,67,89,67,77,"501, 701, 1802"
Pass,Simple pass,50,11,59,37,1802
Others on the ball,Touch,71,38,93,27,
Duel,Ground attacking duel,93,27,0,0,"503, 702, 1801"
Duel,Ground attacking duel,59,9,58,30,"702, 1801"
Duel,Ground attacking duel,58,30,46,45,"504, 703, 1801"
Pass,Simple pass,64,70,73,80,1801
Duel,Ground attacking duel,39,11,36,0,"504, 702, 1801"
Pass,Simple pass,40,13,35,17,1801
Duel,Ground attacking duel,29,30,35,34,"503, 703, 1801"
Duel,Ground attacking duel,35,34,43,51,"501, 703, 1801"
Pass,Simple pass,43,51,56,93,1801
Duel,Air duel,89,48,90,45,"703, 1801"
Shot,Shot,90,45,0,0,"403, 201, 1210, 1802"
Free Kick,Throw in,66,0,77,7,1801
Free Kick,Corner,100,2,97,37,"801, 1802"
Free Kick,Throw in,92,0,59,22,1801
Pass,Head pass,65,7,46,23,1801
Pass,Simple pass,59,11,38,19,1801
Pass,Simple pass,37,10,26,13,1801
Duel,Ground attacking duel,43,15,23,11,"701, 1802"
Duel,Ground defending duel,23,11,18,5,"701, 1802"
Pass,Simple pass,64,25,43,22,1801
Pass,Simple pass,54,29,67,11,1801
Others on the ball,Acceleration,64,27,72,50,1801
Pass,Simple pass,72,50,87,74,1801
Pass,Simple pass,77,33,88,37,1801
Shot,Shot,92,44,0,0,"402, 2101, 201, 1802"
Pass,Simple pass,53,20,46,32,1801
Others on the ball,Touch,75,12,82,20,
Duel,Ground attacking duel,82,20,81,22,"501, 703, 1801"
Free Kick,Free kick cross,90,19,0,0,"801, 1802"
Pass,Simple pass,56,78,55,95,1801
Pass,Simple pass,62,85,68,83,1801
Pass,Simple pass,70,84,63,83,1801
Pass,Simple pass,63,37,62,32,1801
Shot,Shot,75,55,0,0,"402, 201, 1213, 1802"
Pass,Simple pass,46,9,45,5,1801
Pass,High pass,44,17,45,82,1801
Duel,Ground attacking duel,31,39,27,36,"501, 703, 1801"
Pass,Smart pass,91,28,96,38,"901, 1802"
Pass,High pass,78,44,92,87,1801
Pass,Simple pass,50,20,72,5,1802
Duel,Ground defending duel,71,5,68,5,"701, 1802"
Foul,Foul,68,5,71,5,
Duel,Ground attacking duel,89,33,87,38,"501, 703, 1801"
Duel,Ground attacking duel,87,38,74,60,"501, 701, 1802"
Pass,Simple pass,31,6,22,7,1801
Duel,Ground attacking duel,34,19,29,28,"504, 701, 1802"
Others on the ball,Acceleration,39,23,68,17,"1401, 1801"
Pass,Simple pass,68,17,68,23,1801
Pass,Simple pass,36,37,76,79,1801
Duel,Ground attacking duel,54,22,53,27,"703, 1801"
Duel,Ground attacking duel,40,31,65,63,"501, 703, 1801"
Free Kick,Free kick cross,91,91,97,40,"801, 1802"
Others on the ball,Acceleration,63,5,82,5,1801
Duel,Ground attacking duel,82,5,90,8,"703, 1801"
Duel,Ground attacking duel,90,8,95,8,"502, 703, 1801"
Pass,Cross,95,8,92,41,"301, 401, 1801"
Pass,Simple pass,40,6,46,12,1801
Duel,Ground attacking duel,63,9,63,6,"504, 703, 1801"
Duel,Ground attacking duel,66,3,58,4,"701, 1802"
Duel,Ground attacking duel,42,74,44,73,"703, 1801"
Pass,Simple pass,43,76,35,78,1801
Pass,Simple pass,71,89,66,92,1801
Duel,Ground loose ball duel,66,92,66,97,"703, 1801"
Pass,Simple pass,55,42,69,35,1801
Pass,Smart pass,59,7,64,15,1802
Duel,Ground defending duel,66,13,74,3,"702, 1801"
Pass,Simple pass,63,22,59,27,1801
Others on the ball,Acceleration,60,49,73,46,1801
Pass,Simple pass,73,46,90,28,1801
Pass,Simple pass,52,47,71,46,1801
Duel,Ground defending duel,76,33,67,35,"504, 701, 1802"
Pass,Simple pass,67,41,72,29,1801
Duel,Ground attacking duel,37,32,30,36,"602, 702, 1801"
Duel,Ground attacking duel,56,23,58,22,"703, 1801"
Duel,Ground attacking duel,58,22,58,26,"702, 1801"
Duel,Ground attacking duel,58,26,49,33,"702, 1801"
Pass,Simple pass,38,24,28,27,1801
Duel,Ground attacking duel,56,33,55,55,"504, 703, 1801"
Duel,Ground attacking duel,66,27,65,37,"501, 703, 1801"
Pass,Simple pass,65,37,60,31,1801
Pass,Simple pass,68,26,75,39,1801
Pass,Simple pass,72,25,71,16,1801
Pass,Simple pass,92,27,76,44,1801
Pass,Cross,92,28,96,45,"401, 1801"
Pass,Simple pass,71,17,66,5,1801
Duel,Ground attacking duel,69,15,57,9,"702, 1801"
Duel,Ground attacking duel,57,9,61,16,"703, 1801"
Pass,Simple pass,61,16,47,24,1801
Duel,Ground attacking duel,68,21,66,27,"502, 602, 703, 1801"
Duel,Ground attacking duel,69,39,71,59,"503, 703, 1801"
Free Kick,Free kick shot,67,31,0,0,"402, 1101, 2101, 1802"
Others on the ball,Touch,66,18,61,30,
Pass,Simple pass,61,21,66,26,1801
Pass,Simple pass,64,24,56,11,1801
Duel,Ground attacking duel,68,27,87,29,"703, 1801"
Pass,Simple pass,87,29,92,12,1801
Duel,Ground attacking duel,53,51,45,52,"701, 1802"
Duel,Ground loose ball duel,67,36,68,43,"701, 1802"
Duel,Ground defending duel,18,10,23,14,"504, 703, 1801"
Duel,Ground attacking duel,40,9,50,0,"502, 702, 1801"
Duel,Ground attacking duel,74,17,77,21,"501, 703, 1801"
Duel,Ground attacking duel,77,21,76,26,"703, 1801"
Free Kick,Corner,100,0,97,60,"801, 1801"
Offside,,93,8,0,0,
Duel,Ground attacking duel,48,10,63,18,"502, 701, 1802"
Duel,Ground defending duel,63,18,65,36,"702, 1801"
Duel,Ground attacking duel,39,9,37,9,"702, 1801"
Duel,Ground loose ball duel,37,9,38,38,"701, 1802"
Duel,Ground loose ball duel,30,24,27,26,"701, 1802"
Duel,Ground attacking duel,51,45,53,65,"701, 1802"
Duel,Ground defending duel,31,32,27,34,"701, 1802"
Pass,Simple pass,59,14,69,14,1801
Pass,Simple pass,61,15,57,29,1801
Free Kick,Corner,100,0,92,44,"302, 801, 1801"
Pass,Simple pass,52,47,64,63,1801
Pass,Simple pass,82,9,69,18,1801
Pass,Simple pass,80,8,71,15,1801
Pass,Simple pass,37,20,46,13,1801
Duel,Ground attacking duel,72,45,72,45,"502, 703, 1801"
Pass,Simple pass,72,45,71,30,1801
Duel,Ground attacking duel,57,15,58,8,"503, 703, 1801"
Duel,Ground defending duel,24,7,19,4,"701, 1802"
Pass,Simple pass,66,36,63,19,1801
Free Kick,Free Kick,68,25,67,29,1801
Duel,Ground attacking duel,67,19,57,16,"501, 703, 1801"
Duel,Ground loose ball duel,69,37,67,27,"703, 1801"
Pass,Smart pass,73,56,53,48,"901, 1801"
Duel,Ground attacking duel,95,24,93,27,"501, 703, 1801"
Shot,Shot,93,27,0,0,"402, 2101, 201, 1802"
Duel,Ground attacking duel,44,32,46,33,"504, 703, 1801"
Duel,Ground attacking duel,46,33,54,26,"503, 701, 1802"
Pass,Simple pass,36,12,45,21,1801
Duel,Ground attacking duel,77,26,73,28,"503, 703, 1801"
Free Kick,Free kick cross,73,25,87,27,1802
Pass,Simple pass,73,11,92,8,1801
Free Kick,Corner,100,0,97,42,"801, 1802"
Duel,Ground attacking duel,64,32,70,30,"703, 1801"
Pass,Smart pass,69,11,68,18,"901, 1802"
Duel,Ground attacking duel,84,11,75,23,"501, 703, 1801"
Pass,Cross,75,23,95,72,"402, 801, 1802"
Pass,High pass,69,80,89,31,"302, 1801"
Duel,Ground attacking duel,65,34,61,37,"503, 703, 1801"
Pass,Simple pass,66,47,62,24,1801
Duel,Ground attacking duel,63,19,66,14,"502, 703, 1801"
Others on the ball,Touch,69,11,73,19,
Duel,Ground attacking duel,73,19,72,37,"701, 1802"
Pass,Simple pass,68,29,77,9,1801
Shot,Shot,74,38,0,0,"402, 201, 1204, 1801"
Pass,Simple pass,75,29,84,38,1801
Free Kick,Free kick cross,67,77,89,40,"801, 1802"
Duel,Ground attacking duel,27,10,25,9,"501, 701, 1802"
Pass,Simple pass,87,30,89,41,1801
Pass,Simple pass,63,18,69,29,1801
Duel,Ground attacking duel,67,41,69,40,"703, 1801"
Duel,Air duel,88,35,89,35,"703, 1801"
Shot,Shot,89,35,0,0,"403, 201, 1203, 1801"
Duel,Ground attacking duel,81,5,79,12,"501, 703, 1801"
Free Kick,Free kick cross,75,10,87,34,"302, 801, 1802"
Duel,Ground attacking duel,54,9,56,4,"501, 703, 1801"
Free Kick,Free Kick,59,16,47,19,1801
Duel,Ground attacking duel,73,11,75,9,"502, 703, 1801"
Duel,Ground attacking duel,75,9,75,20,"503, 703, 1801"
Duel,Ground attacking duel,75,20,71,21,"501, 703, 1801"
Free Kick,Free kick cross,72,34,93,40,"801, 1801"
Pass,Simple pass,58,3,39,7,1801
Duel,Ground attacking duel,59,7,55,23,"501, 703, 1801"
Duel,Ground attacking duel,55,23,55,32,"501, 702, 1801"
Duel,Ground loose ball duel,55,32,59,37,"701, 1802"
Pass,Simple pass,54,72,61,89,1801
Pass,Simple pass,63,72,62,86,1801
Pass,Simple pass,70,14,77,5,1801
Pass,Simple pass,70,12,63,22,1801
Pass,Simple pass,66,26,72,34,1801
Pass,Simple pass,70,2,55,3,1801
Others on the ball,Touch,67,23,64,36,
Free Kick,Free kick cross,75,74,92,47,"801, 1801"
Duel,Air duel,71,5,66,3,"701, 1802"
Duel,Ground attacking duel,46,24,45,30,"701, 1802"
Duel,Ground defending duel,45,30,45,25,"701, 1802"
Foul,Foul,45,25,45,30,
Duel,Ground attacking duel,57,3,45,6,"702, 1801"
Pass,Simple pass,45,6,35,28,1801
Duel,Ground loose ball duel,30,38,31,37,"703, 1801"
Pass,Simple pass,70,10,64,25,1801
Duel,Ground attacking duel,73,15,69,13,"703, 1801"
Free Kick,Free kick cross,71,18,90,45,"801, 1802"
Duel,Ground attacking duel,54,2,48,8,"702, 1801"
Pass,Simple pass,48,8,36,10,1801
Duel,Ground attacking duel,60,4,71,12,"503, 703, 1801"
Duel,Ground attacking duel,71,12,71,14,"703, 1801"
Free Kick,Free kick cross,79,10,96,55,"801, 1801"
Pass,Simple pass,35,2,43,20,1801
Free Kick,Free kick cross,70,74,88,31,"302, 801, 1801"
Pass,Smart pass,72,8,79,26,1801
Pass,Smart pass,55,26,88,9,"901, 1801"
Pass,Cross,74,19,99,61,"402, 801, 1802"
Free Kick,Throw in,69,0,59,4,1801
Duel,Ground attacking duel,84,22,80,22,"504, 703, 1801"
Others on the ball,Touch,88,23,92,38,201
Duel,Ground loose ball duel,92,38,95,15,"701, 1802"
Pass,Smart pass,86,32,95,21,"901, 1801"
Pass,Cross,99,20,90,46,"401, 801, 1802"
Duel,Air duel,86,11,89,0,"701, 1802"
Free Kick,Throw in,89,0,78,11,1801
Duel,Ground attacking duel,78,3,85,4,"703, 1801"
Pass,Simple pass,85,4,74,16,1801
Duel,Ground attacking duel,80,28,82,30,"501, 701, 1802"
Offside,,84,27,0,0,
Duel,Ground attacking duel,71,6,74,0,"702, 1801"
Pass,Simple pass,78,7,69,30,1801
Pass,Simple pass,71,15,82,7,1801
Pass,Simple pass,72,15,61,27,1801
Pass,Simple pass,69,3,52,9,1801
Pass,Simple pass,80,19,71,34,1801
Duel,Ground attacking duel,72,3,66,10,"501, 701, 1802"
Duel,Ground attacking duel,67,26,64,18,"702, 1801"
Pass,Simple pass,64,18,54,12,1801
Duel,Ground attacking duel,73,3,78,4,"701, 1802"
Duel,Ground defending duel,78,4,78,8,"702, 1801"
Offside,,90,23,0,0,
Pass,Simple pass,78,10,67,15,1801
Duel,Ground attacking duel,86,10,0,0,"502, 702, 1801"
Pass,Simple pass,70,7,55,10,1801
Pass,Smart pass,64,8,78,21,1801
Pass,Simple pass,75,24,76,10,1801
Pass,Simple pass,70,26,82,10,1801
Pass,Simple pass,77,8,60,36,1801
Duel,Ground loose ball duel,96,48,97,45,"702, 1801"
Duel,Ground loose ball duel,97,45,98,46,"701, 1802"
Foul,Foul,99,47,98,46,
Pass,Simple pass,44,23,37,7,1801
Free Kick,Corner,100,0,90,11,1801
Duel,Ground attacking duel,91,33,87,32,"501, 702, 1801"
Duel,Ground loose ball duel,87,32,63,10,"703, 1801"
Pass,Cross,86,11,96,48,"402, 801, 1802"
Free Kick,Corner,100,0,93,41,"801, 1801"
Pass,Simple pass,80,23,93,24,1801
Pass,Simple pass,75,10,60,13,1801
Shot,Shot,91,51,0,0,"402, 201, 1207, 1801"
Free Kick,Corner,100,100,100,86,"2101, 1802"
Free Kick,Corner,100,100,94,60,"801, 1801"
Duel,Ground attacking duel,82,12,93,11,"502, 701, 1802"
Duel,Ground defending duel,93,11,93,12,"701, 1802"
Foul,Foul,93,12,93,11,
Others on the ball,Acceleration,42,21,75,31,1801
Pass,Simple pass,75,31,73,67,1801
Pass,Simple pass,78,31,75,41,1801
Pass,Simple pass,79,34,89,29,1802
Shot,Shot,80,31,0,0,"401, 201, 1205, 1801"
Pass,Cross,89,11,94,50,"402, 801, 1801"
Duel,Ground attacking duel,75,9,73,8,"501, 703, 1801"
Pass,Simple pass,74,14,70,43,1801
Duel,Ground attacking duel,80,54,89,68,"501, 702, 1801"
Duel,Ground loose ball duel,89,68,100,100,"702, 1801"
Free Kick,Corner,100,100,92,50,"801, 1801"
Free Kick,Corner,100,100,91,51,"302, 801, 1801"
Duel,Ground attacking duel,75,31,83,48,"703, 1801"
Shot,Shot,83,48,0,0,"402, 201, 1216, 1802"
Duel,Ground attacking duel,55,9,47,8,"701, 1802"
Duel,Ground defending duel,47,8,46,9,"701, 1802"
Foul,Foul,46,9,47,8,
Shot,Shot,90,30,0,0,"402, 2101, 201, 1802"
Free Kick,Corner,100,0,93,43,"801, 1802"
Duel,Ground loose ball duel,89,22,90,32,"701, 1802"
Pass,Simple pass,91,27,88,33,1801
Others on the ball,Touch,58,7,55,0,1401
Duel,Ground defending duel,32,8,28,14,"1901, 703, 1801"
Duel,Ground attacking duel,93,33,0,0,"1901, 201, 501, 703, 1801"
Duel,Ground attacking duel,73,18,57,40,"501, 703, 1801"
Pass,Simple pass,73,31,89,25,1801
Duel,Ground attacking duel,76,48,74,38,"502, 701, 1802"
Foul,Protest,95,16,0,0,1702
Duel,Ground attacking duel,73,29,72,38,"501, 703, 1801"
Pass,Simple pass,72,38,87,76,1801
Pass,Cross,83,73,88,55,"402, 1802"
Duel,Ground attacking duel,68,11,67,10,"501, 703, 1801"
Pass,Cross,76,32,0,0,"402, 801, 1802"
Others on the ball,Acceleration,33,25,81,8,"1901, 1801"
Pass,Simple pass,81,8,94,13,"1901, 1801"
Pass,Simple pass,88,7,70,12,"1901, 1801"
Pass,Simple pass,67,9,80,8,"1901, 1801"
Others on the ball,Touch,88,46,89,47,1901
Pass,Smart pass,74,13,94,27,"901, 1801"
Pass,Simple pass,69,9,57,15,1801
Pass,Simple pass,79,6,67,6,1801
Pass,Simple pass,80,12,95,26,1801
Duel,Ground attacking duel,98,93,96,85,"504, 703, 1801"
Others on the ball,Touch,96,85,95,84,
Shot,Shot,96,51,0,0,"101, 1901, 401, 201, 1204, 1801"
Pass,Simple pass,51,17,47,7,1801
Duel,Ground attacking duel,67,6,64,17,"503, 701, 1802"
Others on the ball,Acceleration,61,71,77,74,1801
Duel,Ground attacking duel,77,74,83,54,"703, 1801"
Pass,Simple pass,83,54,86,46,1801
Pass,Smart pass,62,29,74,33,"901, 1802"
Pass,Simple pass,63,39,70,38,1801
Pass,Simple pass,72,42,71,52,1802
Duel,Ground attacking duel,77,46,77,42,"702, 1801"
Pass,Simple pass,77,42,87,7,1801
Pass,Simple pass,54,9,39,19,1801
Pass,Smart pass,59,10,83,44,"901, 1802"
Duel,Ground attacking duel,73,13,74,15,"502, 703, 1801"
Pass,Simple pass,74,15,74,33,1801
Others on the ball,Touch,25,7,25,13,
Others on the ball,Acceleration,35,26,68,21,"1901, 1801"
Pass,Simple pass,68,21,74,68,"1901, 1801"
Pass,Simple pass,33,40,34,19,1801
Pass,Simple pass,54,6,39,24,1801
Pass,Simple pass,52,5,52,17,1801
Pass,High pass,54,15,79,60,"901, 1802"
Pass,Simple pass,76,88,73,62,1801
Duel,Ground attacking duel,93,72,90,72,"502, 701, 1802"
Pass,Simple pass,64,20,55,25,1801
Pass,Simple pass,55,10,53,16,1801
Pass,Simple pass,55,10,71,19,1802
Pass,Simple pass,48,14,40,32,1801
Duel,Ground attacking duel,62,5,57,10,"504, 701, 1802"
Pass,Simple pass,56,21,53,8,1801
Pass,High pass,54,8,57,83,1801
Duel,Ground attacking duel,73,23,79,25,"504, 703, 1801"
Pass,Simple pass,79,25,92,29,1801
Shot,Shot,95,33,100,100,"401, 201, 1203, 1801"
Others on the ball,Touch,74,18,70,0,
Pass,Simple pass,53,6,43,18,1801
Pass,Smart pass,38,12,91,32,"901, 1801"
Free Kick,Corner,100,0,88,5,1801
Pass,Simple pass,86,10,83,38,1801
Pass,Simple pass,56,14,38,27,1802
Pass,Simple pass,25,33,22,24,1801
Duel,Ground attacking duel,67,6,65,6,"1901, 503, 703, 1801"
Free Kick,Free Kick,65,6,60,6,1801
Pass,Simple pass,70,8,56,23,1801
Pass,Simple pass,65,9,70,33,1801
Duel,Air duel,69,24,83,7,"702, 1801"
Duel,Ground attacking duel,75,44,75,58,"501, 703, 1801"
Pass,Simple pass,75,58,76,45,1801
Duel,Ground loose ball duel,32,29,28,28,"701, 1802"
