eventName,subEventName,startX,startY,endX,endY,tags
Pass,Simple pass,22,17,16,15,1801
Pass,High pass,24,15,62,22,1801
Others on the ball,Touch,92,35,100,36,"201, 1302"
Pass,Simple pass,66,45,68,33,1801
Duel,Ground defending duel,68,8,54,8,"503, 701, 1802"
Duel,Ground loose ball duel,30,51,27,31,"703, 1801"
Pass,High pass,31,38,77,92,1801
Pass,Simple pass,65,39,72,30,1801
Duel,Ground defending duel,31,34,39,33,"601, 703, 1801"
Others on the ball,Clearance,7,49,30,78,"1401, 1802"
Others on the ball,Clearance,6,56,12,37,"1401, 1801"
Duel,Ground defending duel,3,76,10,68,"502, 703, 1801"
Pass,Simple pass,10,68,10,89,1801
Pass,Simple pass,29,37,46,21,1801
Pass,Simple pass,29,26,29,58,1801
Pass,Simple pass,31,22,65,16,1801
Duel,Ground attacking duel,52,55,51,56,"703, 1801"
Pass,Simple pass,55,50,68,7,1801
Pass,Launch,27,39,67,70,1802
Pass,Head pass,29,37,43,36,1802
Pass,Simple pass,43,23,43,14,"1401, 1801"
Pass,Simple pass,34,26,65,11,1801
Duel,Ground loose ball duel,59,15,56,15,"703, 1801"
Duel,Ground defending duel,54,54,47,49,"701, 1802"
Foul,Foul,47,49,54,54,
Pass,Simple pass,60,35,76,15,1801
Pass,Simple pass,50,26,70,15,1801
Duel,Air duel,64,32,69,28,"703, 1801"
Pass,Simple pass,54,71,63,67,1801
Duel,Ground defending duel,67,81,69,80,"702, 1801"
Pass,Simple pass,32,40,30,65,1801
Duel,Air duel,18,60,29,57,"703, 1801"
Duel,Ground defending duel,63,39,65,0,"601, 702, 1801"
Pass,Simple pass,40,14,51,52,1801
Duel,Air duel,92,43,92,34,"703, 1801"
Shot,Shot,92,34,100,100,"403, 201, 1216, 1802"
Pass,Simple pass,31,27,53,8,1801
Pass,Simple pass,34,35,31,56,1801
Pass,Simple pass,35,35,8,46,1801
Others on the ball,Acceleration,27,15,65,10,1801
Pass,Simple pass,65,10,63,10,1801
Duel,Air duel,94,37,79,0,"703, 1801"
Pass,Simple pass,53,13,59,42,1801
Pass,Smart pass,19,36,45,29,1801
Duel,Ground defending duel,33,29,33,29,"702, 1801"
Duel,Ground defending duel,33,29,34,31,"503, 703, 1801"
Duel,Ground attacking duel,34,31,30,20,"503, 703, 1801"
Duel,Ground loose ball duel,30,67,32,71,"702, 1801"
Duel,Ground loose ball duel,32,71,32,100,"702, 1801"
Duel,Ground defending duel,36,48,30,42,"503, 701, 1802"
Pass,Head pass,21,51,25,73,1801
Pass,Simple pass,69,15,80,4,"1401, 1801"
Duel,Air duel,29,37,45,45,"703, 1801"
Duel,Air duel,73,37,85,77,"703, 1801"
Duel,Air duel,87,40,71,71,"701, 1802"
Others on the ball,Touch,11,36,6,53,1401
Others on the ball,Touch,26,36,44,23,
Pass,Simple pass,44,23,55,6,1801
Pass,High pass,67,21,87,56,1801
Pass,Simple pass,32,18,29,69,1801
Pass,Simple pass,58,36,68,19,1801
Pass,Simple pass,70,19,65,36,1801
Free Kick,Throw in,51,0,56,10,1801
Pass,Simple pass,41,6,60,9,1801
Pass,Simple pass,31,40,58,6,1801
Pass,Simple pass,29,32,12,54,1801
Pass,Simple pass,17,6,38,24,1801
Pass,Simple pass,10,34,37,28,1802
Pass,Simple pass,26,53,46,34,1801
Pass,Simple pass,44,43,57,28,1801
Pass,Simple pass,28,37,42,8,1801
Pass,High pass,32,35,61,95,1801
Pass,Simple pass,36,40,52,28,1801
Pass,Simple pass,42,40,55,25,1801
Duel,Ground attacking duel,41,11,46,6,"703, 1801"
Duel,Air duel,20,71,19,70,"703, 1801"
Duel,Ground defending duel,21,80,20,81,"501, 701, 1802"
Foul,Foul,20,81,21,80,
Duel,Ground defending duel,27,10,26,23,"702, 1801"
Others on the ball,Clearance,11,44,13,75,"1401, 1802"
Pass,Simple pass,10,36,47,25,1801
Duel,Air duel,22,53,19,51,"703, 1801"
Duel,Ground loose ball duel,19,51,90,94,"701, 1802"
Pass,Simple pass,20,27,22,71,1801
Pass,Simple pass,60,34,62,30,1801
Pass,Simple pass,54,46,71,66,1801
Pass,Simple pass,63,27,74,9,1801
Pass,Simple pass,69,21,69,49,1801
Pass,Simple pass,33,36,58,11,1801
Pass,Simple pass,24,39,24,55,1801
Pass,Simple pass,25,23,24,11,1801
Pass,Simple pass,24,29,44,74,1801
Pass,Simple pass,25,40,34,32,1801
Pass,Simple pass,62,33,67,32,1801
Pass,Simple pass,34,40,44,32,1801
Pass,Simple pass,38,37,49,52,1801
Pass,Simple pass,57,38,68,11,1801
Duel,Ground attacking duel,86,45,97,84,"501, 602, 702, 1801"
Duel,Ground defending duel,6,17,11,29,"503, 703, 1801"
Pass,Simple pass,25,40,33,17,1801
Pass,Simple pass,30,38,34,50,1801
Pass,High pass,9,11,44,15,1802
Pass,Simple pass,13,32,24,38,1801
Pass,Simple pass,35,34,57,11,1801
Pass,Simple pass,42,14,47,27,1801
Duel,Air duel,89,41,79,34,"701, 1802"
Pass,High pass,9,22,39,4,1801
Duel,Ground attacking duel,11,16,21,34,"504, 703, 1801"
Pass,Simple pass,21,34,29,40,1801
Pass,Simple pass,24,38,29,52,1801
Pass,Simple pass,24,46,32,82,1801
Pass,Simple pass,30,29,46,8,1801
Pass,Simple pass,49,44,53,44,1801
Duel,Ground defending duel,41,53,53,58,"601, 702, 1801"
Pass,Simple pass,25,16,34,13,1801
Duel,Ground defending duel,55,42,52,38,"601, 703, 1801"
Pass,Head pass,52,38,46,39,1801
Pass,Simple pass,52,46,58,33,1801
Pass,High pass,75,23,69,71,1801
Foul,Protest,70,58,100,100,1702
Pass,Simple pass,30,29,54,3,1801
Others on the ball,Clearance,5,46,23,96,"1401, 1802"
Duel,Air duel,57,70,88,95,"703, 1801"
Others on the ball,Touch,1,47,10,30,1401
Duel,Ground attacking duel,19,9,17,7,"702, 1801"
Pass,Simple pass,17,7,28,16,1801
Pass,Simple pass,9,14,10,6,"2001, 1802"
Pass,Simple pass,69,23,75,20,1801
Pass,Simple pass,60,24,53,52,1801
Pass,Simple pass,32,18,45,14,"1401, 1801"
Pass,High pass,7,24,17,0,1802
Pass,Simple pass,37,54,57,94,1801
Pass,Simple pass,52,24,82,3,1801
Pass,Simple pass,56,14,74,6,1801
Duel,Air duel,31,20,32,29,"703, 1801"
Others on the ball,Clearance,8,30,22,0,1802
Pass,Simple pass,12,6,15,8,1801
Duel,Ground attacking duel,15,12,15,5,"702, 1801"
Pass,Simple pass,15,5,13,8,1801
Pass,Simple pass,41,34,45,81,1801
Pass,High pass,34,28,65,94,1801
Duel,Ground loose ball duel,12,4,9,4,"703, 1801"
Free Kick,Free Kick,4,4,55,73,1802
Others on the ball,Clearance,16,29,34,13,"1401, 1802"
Duel,Air duel,55,5,78,8,"703, 1801"
Duel,Air duel,32,12,25,19,"701, 1802"
Foul,Foul,25,19,32,12,1703
Duel,Air duel,53,55,65,49,"701, 1802"
Pass,Simple pass,35,39,46,30,1801
Pass,Simple pass,35,26,45,3,1801
Pass,High pass,43,28,61,88,1801
Others on the ball,Touch,4,61,34,31,
Pass,Simple pass,34,31,38,21,1801
Pass,Simple pass,30,36,39,4,1801
Pass,Simple pass,30,50,41,41,1801
Pass,Simple pass,45,39,45,61,1801
Pass,Simple pass,24,18,36,22,1801
Pass,Simple pass,26,24,26,53,1801
Pass,Simple pass,40,32,45,33,1801
Pass,High pass,45,33,98,74,"901, 1802"
Pass,Simple pass,21,44,53,11,1801
Pass,Simple pass,29,34,39,21,1801
Duel,Ground loose ball duel,18,31,5,19,"701, 1802"
Pass,Simple pass,19,30,31,32,1801
Pass,Simple pass,39,27,38,27,1802
Pass,Simple pass,43,28,61,15,"1401, 1802"
Pass,Simple pass,40,27,56,4,1801
Pass,High pass,53,24,90,73,1801
Others on the ball,Touch,26,43,44,26,
Pass,Simple pass,44,26,56,18,1801
Pass,Simple pass,36,3,42,18,1801
Pass,Simple pass,46,41,42,64,1801
Pass,Simple pass,41,38,56,12,1801
Pass,Simple pass,53,34,59,65,1801
Pass,Simple pass,34,34,48,14,1801
Pass,Simple pass,44,32,44,62,1801
Pass,Simple pass,47,41,47,21,1801
Others on the ball,Touch,29,53,47,41,
Pass,Simple pass,47,41,52,42,1801
Others on the ball,Touch,20,35,40,31,
Pass,Simple pass,40,31,41,3,1801
Pass,Simple pass,49,39,49,61,1801
Pass,Simple pass,46,42,63,21,1801
Pass,Simple pass,35,23,42,5,1801
Pass,High pass,39,25,74,91,1801
Duel,Ground loose ball duel,89,46,90,43,"701, 1802"
Foul,Foul,90,43,89,46,
Pass,Simple pass,31,52,39,16,1801
Pass,Simple pass,48,64,56,37,1801
Pass,Simple pass,54,47,66,15,1801
Duel,Air duel,43,67,88,49,"703, 1801"
Duel,Ground defending duel,41,21,51,22,"601, 703, 1801"
Pass,Simple pass,51,22,60,7,1801
Pass,Simple pass,17,24,34,12,1802
Pass,Simple pass,44,20,51,66,1801
Pass,Simple pass,48,41,57,76,1801
Pass,Simple pass,48,40,56,24,1801
Pass,Simple pass,56,34,62,34,1801
Pass,Simple pass,54,30,70,60,1801
Pass,High pass,67,31,84,4,1801
Pass,Cross,67,15,91,45,"402, 801, 1802"
Pass,Simple pass,17,23,36,12,1801
Pass,Simple pass,33,48,43,30,1801
Others on the ball,Touch,9,13,46,27,
Pass,High pass,46,27,76,83,1802
Duel,Air duel,21,36,25,23,"703, 1801"
Duel,Ground defending duel,34,38,32,44,"702, 1801"
Free Kick,Free Kick,26,43,32,40,1801
Pass,Simple pass,48,11,68,4,1801
Duel,Air duel,93,46,93,44,"703, 1801"
Shot,Shot,93,44,0,0,"403, 201, 1201, 1801"
Pass,Simple pass,28,23,39,17,1801
Duel,Ground attacking duel,56,16,62,18,"504, 602, 703, 1801"
Pass,Simple pass,62,18,76,10,1801
Pass,Simple pass,42,32,46,20,1801
Pass,Simple pass,46,49,60,15,1801
Pass,Simple pass,50,39,61,49,1801
Pass,Simple pass,25,15,33,31,1801
Pass,Simple pass,29,20,33,33,1801
Pass,Simple pass,33,23,44,20,1801
Pass,Cross,93,73,0,0,"402, 2101, 1802"
Pass,Simple pass,17,58,34,61,1801
Pass,High pass,30,41,86,34,"302, 1801"
Pass,Simple pass,32,30,39,35,1801
Pass,Simple pass,34,28,50,11,1801
Pass,High pass,39,27,86,37,"302, 901, 1801"
Pass,Simple pass,45,48,41,70,1801
Pass,Simple pass,43,51,47,28,1801
Duel,Ground defending duel,58,36,58,34,"703, 1801"
Pass,Simple pass,48,29,57,22,1801
Pass,Simple pass,58,63,56,33,1801
Pass,Head pass,65,32,37,14,"1401, 1801"
Pass,Simple pass,53,51,61,25,1801
Pass,Head pass,60,43,61,63,1801
Pass,Simple pass,58,43,67,27,1801
Duel,Ground loose ball duel,91,60,45,28,"702, 1801"
Foul,Foul,90,59,45,28,1702
Pass,High pass,70,52,90,9,1801
Pass,Simple pass,63,86,66,97,1801
Pass,Simple pass,57,90,55,46,1801
Pass,Simple pass,62,45,67,25,1801
Others on the ball,Touch,29,54,39,39,
Pass,Simple pass,39,39,43,9,1801
Pass,High pass,44,32,82,82,1801
Pass,Simple pass,43,47,45,31,1801
Others on the ball,Touch,21,36,36,32,
Pass,Simple pass,36,32,52,12,1801
Duel,Air duel,30,61,27,72,"703, 1801"
Duel,Ground defending duel,25,15,31,0,"702, 1801"
Pass,Simple pass,27,12,28,49,1801
Pass,Simple pass,63,27,74,39,"1401, 1801"
Duel,Ground loose ball duel,32,39,33,32,"703, 1801"
Free Kick,Free Kick,34,41,40,49,1801
Pass,Simple pass,43,36,56,12,1801
Pass,Simple pass,22,81,9,46,1801
Pass,Head pass,27,30,31,63,1801
Pass,Simple pass,40,49,45,37,1802
Pass,Simple pass,70,49,74,20,"1901, 1801"
Pass,Simple pass,67,53,73,31,1801
Duel,Ground defending duel,43,21,48,42,"601, 703, 1801"
Pass,Simple pass,68,55,39,17,1801
Duel,Ground loose ball duel,14,10,16,9,"703, 1801"
Pass,Simple pass,16,9,22,15,1801
Pass,Simple pass,8,18,22,11,1801
Pass,Simple pass,58,23,72,26,1801
Free Kick,Throw in,26,0,24,32,1801
Pass,High pass,67,30,79,86,1802
Others on the ball,Touch,60,63,71,47,
Pass,Simple pass,71,47,72,22,1801
Duel,Air duel,37,34,30,29,"703, 1801"
Pass,Simple pass,30,29,32,20,"1401, 1801"
Duel,Ground attacking duel,35,23,34,18,"703, 1801"
Duel,Ground attacking duel,44,26,45,20,"504, 703, 1801"
Free Kick,Free Kick,43,30,47,31,1801
Pass,Simple pass,32,53,56,13,1801
Duel,Air duel,31,27,26,22,"701, 1802"
Pass,Cross,91,20,89,56,"402, 1802"
Pass,Launch,10,8,36,26,1801
Pass,Simple pass,22,38,39,75,1801
Duel,Air duel,41,81,34,66,"703, 1801"
Pass,Simple pass,26,5,24,58,1801
Pass,Simple pass,28,47,38,1,1801
Pass,Simple pass,29,26,66,36,1801
Pass,Simple pass,39,38,54,21,1801
Pass,Simple pass,38,4,11,35,1801
Duel,Air duel,49,20,54,12,"703, 1801"
Pass,Simple pass,32,16,56,12,1801
Pass,Simple pass,24,29,41,2,1801
Pass,Simple pass,25,20,38,33,1801
Pass,Simple pass,20,30,36,22,1802
Others on the ball,Clearance,14,27,27,66,"1401, 1802"
Duel,Ground defending duel,50,17,55,5,"504, 703, 1801"
Pass,Simple pass,56,14,71,22,1801
Pass,Simple pass,37,41,61,2,1801
Pass,Simple pass,42,36,51,16,1801
Pass,Simple pass,45,43,59,32,1801
Pass,Simple pass,36,28,44,57,1801
Pass,Simple pass,43,12,63,2,1801
Pass,High pass,43,8,45,75,1801
Pass,Simple pass,30,8,53,11,1801
Pass,High pass,34,8,67,8,1802
Others on the ball,Touch,19,30,45,26,
Pass,Simple pass,45,26,42,8,1801
Pass,High pass,54,21,52,72,1801
Others on the ball,Clearance,7,52,20,47,"1401, 1802"
Duel,Air duel,93,67,86,53,"703, 1801"
Duel,Ground attacking duel,87,41,89,37,"703, 1801"
Others on the ball,Touch,89,37,88,40,301
Pass,Simple pass,16,23,37,20,1801
Pass,Simple pass,33,13,34,26,1801
Pass,Simple pass,34,4,37,13,1801
Pass,High pass,27,13,37,91,1801
Pass,Simple pass,37,3,5,38,1801
Pass,Simple pass,35,19,49,23,1801
Pass,High pass,32,9,61,11,1801
Pass,High pass,58,3,45,45,1801
Pass,Simple pass,54,27,64,2,1801
Duel,Ground defending duel,11,15,4,16,"502, 701, 1802"
Pass,Simple pass,35,35,49,26,1801
Others on the ball,Touch,31,38,55,30,
Pass,Simple pass,55,30,70,2,1801
Duel,Ground loose ball duel,88,34,88,40,"701, 1802"
Pass,Simple pass,56,14,58,16,1801
Pass,Simple pass,55,5,53,59,1801
Pass,Simple pass,27,6,34,27,1801
Free Kick,Free Kick,44,29,51,22,1801
Pass,Simple pass,52,19,72,7,1801
Duel,Ground attacking duel,29,57,26,62,"702, 1801"
Duel,Ground attacking duel,26,62,27,62,"703, 1801"
Pass,High pass,26,12,72,6,1802
Pass,Simple pass,33,20,42,22,1801
Pass,Simple pass,31,16,53,3,1801
Pass,Simple pass,35,15,45,32,1801
Pass,High pass,37,22,58,4,1801
Pass,Simple pass,24,31,30,5,1801
Pass,Simple pass,27,51,25,23,1801
Others on the ball,Clearance,6,60,0,95,"1401, 1802"
Duel,Air duel,10,49,9,52,"701, 1802"
Pass,Simple pass,38,28,77,16,1801
Pass,Simple pass,55,20,49,33,1801
Others on the ball,Touch,60,17,64,18,
Pass,Simple pass,64,18,78,13,1801
Pass,Simple pass,13,38,19,36,"1401, 1802"
Pass,High pass,9,12,58,23,1801
Pass,Simple pass,52,35,63,64,1801
Duel,Ground defending duel,59,71,16,31,"703, 1801"
Pass,Simple pass,42,28,56,16,1801
Pass,High pass,38,32,100,72,"901, 1802"
Others on the ball,Clearance,18,67,36,35,"1401, 1801"
Duel,Air duel,9,54,16,28,"1901, 702, 1801"
Pass,Simple pass,8,31,23,36,1801
Duel,Ground defending duel,7,13,7,12,"701, 1802"
Foul,Foul,7,12,7,13,
Pass,Simple pass,29,23,49,8,1801
Pass,High pass,24,23,29,93,1801
Others on the ball,Clearance,7,42,24,0,1802
Pass,Simple pass,12,57,26,49,1801
Pass,Simple pass,53,30,67,6,1801
Pass,Simple pass,36,35,52,23,1801
Pass,Simple pass,37,35,59,29,1801
Pass,Simple pass,38,34,55,47,1801
Duel,Ground defending duel,55,29,54,25,"701, 1802"
Others on the ball,Clearance,7,53,6,89,"1401, 1801"
Others on the ball,Touch,63,45,90,69,
Duel,Ground attacking duel,90,69,82,31,"502, 703, 1801"
Pass,Simple pass,82,31,92,24,1801
Duel,Air duel,96,51,97,52,"701, 1802"
Others on the ball,Touch,14,27,12,18,"1901, 1401"
Duel,Ground attacking duel,69,2,75,20,"1401, 703, 1801"
Others on the ball,Touch,10,49,9,43,
Duel,Ground defending duel,10,59,4,61,"501, 701, 1802"
Pass,Simple pass,21,77,31,19,1801
Pass,High pass,31,23,58,27,1802
Pass,Simple pass,63,55,69,28,1801
Pass,Head pass,98,61,96,48,"302, 1801"
Duel,Ground loose ball duel,54,49,55,59,"703, 1801"
Pass,Launch,55,59,58,65,1801
Duel,Ground loose ball duel,58,65,59,64,"703, 1801"
Pass,Simple pass,59,64,69,69,1802
Pass,Simple pass,19,21,26,41,1801
Duel,Ground loose ball duel,24,65,18,93,"1601, 703, 1801"
Pass,Simple pass,31,21,34,73,1801
Free Kick,Free Kick,39,27,41,23,1801
Pass,Simple pass,48,39,70,4,1801
Pass,Simple pass,38,32,46,46,1801
Pass,Simple pass,86,69,74,61,1801
Pass,Cross,91,85,90,52,"402, 801, 1801"
Pass,Simple pass,31,51,43,45,1801
Pass,Simple pass,32,35,40,22,1801
Duel,Ground defending duel,41,34,43,30,"502, 701, 1802"
Pass,Simple pass,31,26,38,21,1801
Pass,Simple pass,46,40,56,23,1801
Pass,Simple pass,42,31,63,26,1801
Pass,Simple pass,31,24,49,47,"1901, 1801"
Pass,Simple pass,71,6,71,19,1801
Pass,Head pass,35,42,55,10,1801
Pass,Simple pass,57,27,66,26,1801
Pass,Simple pass,59,34,68,32,1801
Pass,High pass,53,45,71,93,1801
Pass,High pass,68,47,83,68,1801
Pass,Simple pass,36,21,41,64,1801
Pass,Simple pass,47,44,65,81,1801
Pass,Simple pass,29,44,4,67,1801
Pass,Simple pass,29,40,53,20,1801
Duel,Ground attacking duel,32,32,30,17,"502, 703, 1801"
Free Kick,Free Kick,31,21,32,63,1801
Shot,Shot,89,48,0,0,"402, 201, 1216, 1802"
Duel,Ground defending duel,10,87,2,93,"501, 703, 1801"
Pass,Simple pass,2,93,14,92,1801
Others on the ball,Touch,58,25,70,52,
Pass,Simple pass,70,52,64,67,1801
Others on the ball,Touch,42,30,65,35,
Pass,Simple pass,65,35,66,19,1801
Pass,Simple pass,68,37,63,73,1801
Pass,Simple pass,69,36,71,16,1801
Pass,Simple pass,87,73,73,74,1801
Pass,Simple pass,39,18,32,11,1801
Pass,Simple pass,35,29,57,18,1801
Pass,Simple pass,48,39,64,12,1801
Duel,Ground defending duel,24,9,20,7,"503, 601, 701, 1802"
Pass,Simple pass,22,7,35,9,1801
Pass,Simple pass,66,32,72,23,1801
Duel,Ground attacking duel,68,7,71,7,"1401, 703, 1801"
Duel,Ground attacking duel,71,7,79,5,"503, 703, 1801"
Pass,Simple pass,19,6,32,44,1801
Pass,Simple pass,64,18,72,9,1801
Pass,High pass,68,16,76,97,1801
Pass,Simple pass,60,24,82,20,1801
Free Kick,Throw in,38,0,47,9,1801
Pass,Simple pass,38,23,58,13,1801
Pass,High pass,62,39,78,10,1801
Duel,Ground defending duel,21,24,20,15,"701, 1802"
Others on the ball,Acceleration,26,18,43,24,1801
Pass,Simple pass,43,24,73,13,1801
Duel,Air duel,92,57,71,90,"701, 1802"
Duel,Air duel,47,18,45,17,"703, 1801"
Pass,Simple pass,38,11,46,54,1801
Duel,Ground loose ball duel,93,41,93,44,"702, 1801"
Duel,Ground loose ball duel,29,18,29,18,"702, 1801"
Pass,Head pass,34,17,34,63,1801
Pass,Cross,73,9,97,75,"402, 801, 1801"
Pass,Head pass,37,22,45,25,1801
Pass,Simple pass,28,15,37,21,1801
Pass,High pass,26,28,65,83,1802
Duel,Ground defending duel,30,9,38,9,"702, 1801"
Foul,Foul,31,7,38,9,
Free Kick,Free Kick,30,24,38,27,1801
Pass,Simple pass,29,36,19,51,1801
Duel,Air duel,44,33,46,32,"703, 1801"
Duel,Ground defending duel,72,42,64,41,"701, 1802"
Pass,Simple pass,68,14,64,27,1801
Duel,Ground attacking duel,27,8,29,8,"703, 1801"
Free Kick,Throw in,30,0,30,27,1801
Pass,Simple pass,43,31,83,93,"1401, 1802"
Duel,Ground attacking duel,54,50,46,74,"504, 703, 1801"
Pass,Simple pass,55,45,71,26,1801
Pass,Simple pass,83,29,72,29,1801
Others on the ball,Touch,90,41,90,32,"201, 1302"
Free Kick,Throw in,75,0,71,12,1801
Pass,Cross,87,5,92,51,"401, 801, 1801"
Others on the ball,Touch,34,10,25,20,
Pass,Simple pass,32,39,37,7,1801
Pass,Simple pass,34,36,39,76,1801
Pass,Simple pass,27,53,16,65,1801
Others on the ball,Touch,27,36,43,36,
Pass,Smart pass,43,36,62,9,1801
Others on the ball,Touch,41,23,41,9,1302
Pass,Simple pass,40,37,44,11,1801
Pass,Simple pass,33,25,36,47,1801
Pass,Simple pass,20,33,34,29,1801
Pass,Simple pass,55,27,65,29,1801
Others on the ball,Touch,43,33,30,43,
Pass,Simple pass,30,43,45,25,1801
Pass,Simple pass,57,31,55,9,1801
Others on the ball,Clearance,34,74,0,97,1802
Pass,Simple pass,42,29,70,7,1801
Duel,Ground defending duel,11,10,17,6,"702, 1801"
Pass,Simple pass,25,31,42,14,1801
Pass,Simple pass,24,21,31,77,1801
Pass,Simple pass,35,29,40,9,1801
Pass,Simple pass,25,33,31,13,1802
Duel,Ground attacking duel,4,28,2,25,"702, 1801"
Pass,Simple pass,2,25,11,24,1801
Duel,Air duel,4,61,4,62,"703, 1801"
Pass,Simple pass,52,34,61,36,1801
Pass,Simple pass,39,34,39,78,1801
Pass,Simple pass,20,10,30,12,1801
Free Kick,Free Kick,27,10,31,10,1801
Pass,Simple pass,26,30,34,79,1801
Pass,Simple pass,28,39,10,68,1801
Offside,,91,40,100,100,
Pass,Cross,78,96,95,52,"302, 402, 801, 1801"
Pass,Simple pass,33,34,47,19,1801
Pass,Simple pass,27,39,27,73,1801
Pass,Simple pass,26,34,37,10,1801
Pass,Simple pass,27,87,47,78,"1901, 1801"
Pass,High pass,50,85,61,13,1801
Others on the ball,Clearance,14,8,18,0,1802
Others on the ball,Touch,8,22,0,42,1401
Pass,Simple pass,27,36,42,33,1801
Pass,Simple pass,41,38,55,24,1801
Pass,Simple pass,35,36,54,20,1802
Duel,Ground loose ball duel,61,9,59,13,"703, 1801"
Pass,Simple pass,59,13,73,25,1801
Pass,Simple pass,56,18,66,34,1801
Pass,High pass,12,16,41,23,1801
Pass,Simple pass,35,41,45,30,1801
Pass,Simple pass,33,39,45,38,1801
Pass,Simple pass,35,39,41,20,1801
Pass,Simple pass,50,48,70,39,1801
Others on the ball,Clearance,7,15,0,2,1401
Pass,Simple pass,46,48,40,64,1801
Pass,Simple pass,31,36,41,16,1801
Pass,Simple pass,36,37,55,27,1801
Pass,Launch,26,53,45,65,1801
Pass,Simple pass,41,29,59,6,1801
Pass,Simple pass,55,32,54,25,1801
Pass,Simple pass,46,45,51,71,1801
Pass,Simple pass,51,42,63,7,1801
Pass,Simple pass,58,13,74,17,1801
Pass,Simple pass,65,22,66,33,1801
Duel,Ground defending duel,67,28,73,26,"701, 1802"
Foul,Foul,73,26,67,28,
Pass,Simple pass,31,33,39,10,1801
Pass,Simple pass,29,32,40,70,1801
Pass,High pass,22,17,55,20,1802
Others on the ball,Touch,14,44,22,12,1401
Pass,High pass,44,29,100,92,1802
Pass,Simple pass,45,30,59,2,1801
Pass,Head pass,43,5,58,22,1801
Duel,Air duel,33,27,44,26,"703, 1801"
Duel,Ground defending duel,31,2,35,6,"1901, 703, 1801"
Others on the ball,Touch,90,43,96,53,"1901, 201"
Pass,Simple pass,52,13,44,49,1801
Pass,Simple pass,43,26,65,0,1801
Others on the ball,Touch,24,35,42,24,
Pass,Smart pass,42,24,57,22,"901, 1802"
Shot,Shot,91,46,100,100,"402, 201, 1214, 1802"
Pass,Simple pass,37,36,37,11,1801
Pass,Simple pass,40,16,44,20,1801
Pass,High pass,38,16,77,37,"901, 1802"
Pass,Simple pass,29,19,42,12,1801
Others on the ball,Touch,31,9,36,21,
Pass,Simple pass,36,21,59,21,1801
Pass,Simple pass,65,13,59,77,1801
Pass,Simple pass,15,24,50,43,1801
Pass,Simple pass,35,33,48,24,1801
Pass,Simple pass,32,29,47,20,1801
Pass,Simple pass,33,34,53,42,1801
Pass,Simple pass,36,22,66,3,1801
Pass,Head pass,8,37,25,50,"1401, 1802"
Pass,Head pass,33,24,57,7,1802
Pass,Simple pass,30,30,55,34,1801
Free Kick,Free Kick,35,29,31,68,1801
Pass,Simple pass,46,14,67,4,1801
Pass,Simple pass,51,14,64,5,1801
Pass,Simple pass,55,10,68,30,1801
Pass,Simple pass,19,17,33,9,1801
Pass,High pass,26,22,77,37,"901, 1801"
Pass,Simple pass,31,45,13,39,1801
Pass,Simple pass,24,32,31,35,1801
Pass,High pass,47,43,72,15,1801
Pass,Simple pass,48,33,67,9,1801
Pass,Simple pass,32,44,44,37,1801
Pass,Simple pass,32,41,35,81,1801
Pass,Simple pass,28,25,39,37,1801
Pass,Simple pass,38,14,62,26,1801
Pass,Simple pass,24,25,34,26,1801
Shot,Shot,91,71,0,0,"402, 201, 1202, 1801"
Pass,Simple pass,32,32,32,50,1801
Duel,Ground attacking duel,59,11,60,16,"703, 1801"
Pass,Simple pass,60,16,63,60,1801
Pass,Simple pass,58,30,69,19,1801
Pass,Simple pass,59,30,67,24,1801
Pass,Simple pass,12,5,9,54,1801
Pass,Simple pass,68,34,72,31,1802
Pass,High pass,54,34,77,93,1801
Pass,Smart pass,66,29,80,35,"901, 1802"
Pass,Simple pass,31,52,28,79,1801
Pass,Simple pass,66,45,69,32,1801
Pass,Simple pass,27,6,8,36,1801
Pass,Simple pass,62,35,70,14,1801
Pass,Simple pass,35,24,33,47,1801
Pass,Simple pass,73,13,81,12,1801
Pass,High pass,71,28,82,42,"901, 1802"
Pass,Simple pass,65,31,69,10,1801
Pass,High pass,71,40,90,9,1801
Pass,Simple pass,25,12,12,42,1801
Pass,Head pass,35,16,40,29,1801
Pass,High pass,33,10,85,7,1802
Shot,Shot,96,58,0,0,"401, 201, 1207, 1801"
Pass,Simple pass,30,60,37,32,1801
Pass,Simple pass,40,32,61,31,1801
Pass,Simple pass,58,36,68,32,1801
Pass,Simple pass,63,27,77,37,1801
Pass,Simple pass,46,49,61,70,1801
Pass,Simple pass,67,44,70,57,1801
Pass,Simple pass,68,17,73,40,1801
Pass,Simple pass,66,22,72,9,1801
Pass,Simple pass,65,31,78,34,1801
Pass,Simple pass,35,32,35,36,1801
Pass,Simple pass,37,33,65,36,1801
Pass,Simple pass,54,27,55,52,1801
Pass,High pass,59,43,87,68,"901, 1801"
Pass,Simple pass,47,50,67,28,1801
Pass,Launch,16,12,42,29,1802
Free Kick,Free Kick,19,14,26,33,1801
Pass,High pass,31,19,45,13,1801
Pass,Simple pass,41,41,64,10,1801
Pass,Simple pass,49,32,68,37,1801
Duel,Ground defending duel,63,27,65,38,"503, 703, 1801"
Pass,Simple pass,29,19,29,74,1801
Pass,Simple pass,35,33,39,35,1801
Pass,Simple pass,21,43,22,84,1801
Pass,Simple pass,42,27,53,16,1801
